com.samsung.shealth.step_daily_trend,6221053,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
e9948d17-6a9d-4d10-8966-41e7c3b15291.binning_data.json,2022-04-09 18:57:00.467,2022-04-08 21:08:05.341,com.sec.android.app.shealth,-2,14300,1.6254017,11484.41,578.13,VfS0qUERdZ,com.sec.android.app.shealth,e9948d17-6a9d-4d10-8966-41e7c3b15291,1649462400000,
6f48932c-149f-463a-90f0-f09984d75476.binning_data.json,2022-04-10 20:38:44.781,2022-04-09 21:07:11.450,com.sec.android.app.shealth,-2,13785,1.5574701,10986.1,556.20996,VfS0qUERdZ,com.sec.android.app.shealth,6f48932c-149f-463a-90f0-f09984d75476,1649548800000,
2094d22b-ad87-4be3-8c78-737fee7184d9.binning_data.json,2022-04-10 21:00:01.311,2022-04-10 21:00:01.311,com.sec.android.app.shealth,0,13785,1.5574701,10986.1,556.20996,e7FCb+MfnB,com.sec.android.app.shealth,2094d22b-ad87-4be3-8c78-737fee7184d9,1649548800000,
640a5e6c-0845-4505-8722-6b6d05861237.binning_data.json,2022-04-20 21:00:02.357,2022-04-20 21:00:02.357,com.sec.android.app.shealth,0,13396,1.615586,10719.689,540.44995,e7FCb+MfnB,com.sec.android.app.shealth,640a5e6c-0845-4505-8722-6b6d05861237,1650412800000,
55ca71a8-4416-490b-a9a0-12a34e052370.binning_data.json,2022-04-13 21:00:01.257,2022-04-13 21:00:01.257,com.sec.android.app.shealth,0,8183,1.509891,6451.42,328.83,e7FCb+MfnB,com.sec.android.app.shealth,55ca71a8-4416-490b-a9a0-12a34e052370,1649808000000,
e14bb158-bcad-4e28-96a9-01938c2a2dba.binning_data.json,2022-04-13 20:17:00.028,2022-04-12 21:14:01.726,com.sec.android.app.shealth,-2,8183,1.509891,6451.42,328.83,VfS0qUERdZ,com.sec.android.app.shealth,e14bb158-bcad-4e28-96a9-01938c2a2dba,1649808000000,
c1f21bcd-8b5b-4ebb-a021-3a885ec6f0b2.binning_data.json,2022-04-14 17:17:18.238,2022-04-13 21:25:27.883,com.sec.android.app.shealth,-2,3914,1.5562873,3131.87,158.37,VfS0qUERdZ,com.sec.android.app.shealth,c1f21bcd-8b5b-4ebb-a021-3a885ec6f0b2,1649894400000,
6c329a14-5025-45dd-8415-c7e9999d46d0.binning_data.json,2022-04-06 21:00:01.324,2022-04-06 21:00:01.324,com.sec.android.app.shealth,0,13035,1.5479856,10298.019,526.1699,e7FCb+MfnB,com.sec.android.app.shealth,6c329a14-5025-45dd-8415-c7e9999d46d0,1649203200000,
0fafb8a9-398f-4155-a01c-d4434850aaaf.binning_data.json,2022-04-23 20:44:32.231,2022-04-22 21:04:44.782,com.sec.android.app.shealth,-2,14383,1.6383806,11602.47,583.05,VfS0qUERdZ,com.sec.android.app.shealth,0fafb8a9-398f-4155-a01c-d4434850aaaf,1650672000000,
e064a3ba-c170-4bab-bbad-647688f533f5.binning_data.json,2022-04-16 21:00:01.412,2022-04-16 21:00:01.412,com.sec.android.app.shealth,0,8311,1.6108284,6666.29,334.18,e7FCb+MfnB,com.sec.android.app.shealth,e064a3ba-c170-4bab-bbad-647688f533f5,1650067200000,
49027686-6e57-4143-b2ff-069ffc5d96ff.binning_data.json,2022-04-12 21:00:01.132,2022-04-11 21:03:22.206,com.sec.android.app.shealth,0,16090,1.5513124,12769.62,647.7,e7FCb+MfnB,com.sec.android.app.shealth,49027686-6e57-4143-b2ff-069ffc5d96ff,1649721600000,
126999ed-efce-4e90-93d9-666c02c433f4.binning_data.json,2022-04-09 21:00:02.133,2022-04-09 21:00:02.133,com.sec.android.app.shealth,0,14300,1.6254017,11484.41,578.13,e7FCb+MfnB,com.sec.android.app.shealth,126999ed-efce-4e90-93d9-666c02c433f4,1649462400000,
f4af3099-7f66-47f1-a60d-6c3b84f206be.binning_data.json,2022-04-16 20:58:20.155,2022-04-15 21:35:43.800,com.sec.android.app.shealth,-2,8311,1.6108284,6666.29,334.18,VfS0qUERdZ,com.sec.android.app.shealth,f4af3099-7f66-47f1-a60d-6c3b84f206be,1650067200000,
3a744f95-9b1e-4d75-89dd-0bb38173d45d.binning_data.json,2022-04-17 20:54:57.517,2022-04-16 21:04:25.839,com.sec.android.app.shealth,-2,13328,1.4978327,10487.03,538.85,VfS0qUERdZ,com.sec.android.app.shealth,3a744f95-9b1e-4d75-89dd-0bb38173d45d,1650153600000,
19c97cd9-d094-4904-b32d-450fe5345c16.binning_data.json,2022-04-26 21:00:01.382,2022-04-26 21:00:01.382,com.sec.android.app.shealth,0,7481,1.5569164,5940.23,299.18,e7FCb+MfnB,com.sec.android.app.shealth,19c97cd9-d094-4904-b32d-450fe5345c16,1650931200000,
3a3b2abc-a4c0-4d5c-93c5-eca234811a82.binning_data.json,2022-04-15 20:58:41.722,2022-04-14 21:43:13.401,com.sec.android.app.shealth,-2,22216,1.4756219,17272.65,891.93994,VfS0qUERdZ,com.sec.android.app.shealth,3a3b2abc-a4c0-4d5c-93c5-eca234811a82,1649980800000,
02a73b8b-fa4a-46e4-8f2c-13cb8e1c803e.binning_data.json,2022-04-19 21:00:01.334,2022-04-19 21:00:01.334,com.sec.android.app.shealth,0,13404,1.5396253,10565.83,537.14996,e7FCb+MfnB,com.sec.android.app.shealth,02a73b8b-fa4a-46e4-8f2c-13cb8e1c803e,1650326400000,
6513e428-1a51-48b5-b5bb-13e8c2af55bc.binning_data.json,2022-04-20 19:28:29.068,2022-04-19 21:55:01.043,com.sec.android.app.shealth,-2,13396,1.615586,10719.689,540.44995,VfS0qUERdZ,com.sec.android.app.shealth,6513e428-1a51-48b5-b5bb-13e8c2af55bc,1650412800000,
f876a915-46e2-4cf9-a698-4dbb388e6a95.binning_data.json,2022-04-19 20:25:14.804,2022-04-18 21:01:42.109,com.sec.android.app.shealth,-2,13404,1.5396253,10565.83,537.14996,VfS0qUERdZ,com.sec.android.app.shealth,f876a915-46e2-4cf9-a698-4dbb388e6a95,1650326400000,
01a21691-1c9f-4aaf-bad5-643bfd3da0b1.binning_data.json,2022-04-12 20:59:41.459,2022-04-11 21:03:22.379,com.sec.android.app.shealth,-2,16090,1.5513124,12769.62,647.7,VfS0qUERdZ,com.sec.android.app.shealth,01a21691-1c9f-4aaf-bad5-643bfd3da0b1,1649721600000,
514f61e1-e034-4dcf-b42f-f6ffb84b0a62.binning_data.json,2022-04-22 21:04:44.570,2022-04-22 21:00:01.439,com.sec.android.app.shealth,0,13830,1.5271349,10928.31,559.69,e7FCb+MfnB,com.sec.android.app.shealth,514f61e1-e034-4dcf-b42f-f6ffb84b0a62,1650585600000,
fbc883d4-9bc2-40a9-a7c6-1e816b3e20a6.binning_data.json,2022-04-18 21:00:02.348,2022-04-17 21:34:28.843,com.sec.android.app.shealth,-2,10746,1.6809427,8713.47,436.72998,VfS0qUERdZ,com.sec.android.app.shealth,fbc883d4-9bc2-40a9-a7c6-1e816b3e20a6,1650240000000,
68c9e43e-52f2-404a-851d-ff64ef847963.binning_data.json,2022-04-15 21:00:02.219,2022-04-15 21:00:02.219,com.sec.android.app.shealth,0,22216,1.4756219,17272.65,891.93994,e7FCb+MfnB,com.sec.android.app.shealth,68c9e43e-52f2-404a-851d-ff64ef847963,1649980800000,
c5927a9f-2cb9-4fa6-a394-a82a1a2e119d.binning_data.json,2022-04-29 21:00:02.550,2022-04-29 21:00:02.550,com.sec.android.app.shealth,0,14882,1.6752611,12037.27,608.69995,e7FCb+MfnB,com.sec.android.app.shealth,c5927a9f-2cb9-4fa6-a394-a82a1a2e119d,1651190400000,
4829da44-f82b-4464-81af-fe43af4061f7.binning_data.json,2022-04-23 21:00:02.024,2022-04-21 21:23:29.785,com.sec.android.app.shealth,-2,13830,1.5271349,10928.31,559.69,VfS0qUERdZ,com.sec.android.app.shealth,4829da44-f82b-4464-81af-fe43af4061f7,1650585600000,
d1596cef-934d-4b97-891b-2a4f1b418c35.binning_data.json,2022-04-21 20:15:03.202,2022-04-20 21:06:02.651,com.sec.android.app.shealth,-2,7082,1.657352,5749.48,289.97998,VfS0qUERdZ,com.sec.android.app.shealth,d1596cef-934d-4b97-891b-2a4f1b418c35,1650499200000,
b6bf4649-3afa-45ba-a6d7-3e7a04378ed8.binning_data.json,2022-04-23 21:00:01.390,2022-04-22 21:04:44.576,com.sec.android.app.shealth,0,14383,1.6383806,11602.47,583.05,e7FCb+MfnB,com.sec.android.app.shealth,b6bf4649-3afa-45ba-a6d7-3e7a04378ed8,1650672000000,
b446dbc7-f802-4f52-8174-29db47a24b01.binning_data.json,2022-04-25 21:00:01.206,2022-04-25 21:00:01.206,com.sec.android.app.shealth,0,13225,1.6197076,10655.76,534.92,e7FCb+MfnB,com.sec.android.app.shealth,b446dbc7-f802-4f52-8174-29db47a24b01,1650844800000,
51ef2fda-d553-4885-9912-b7723ef72e73.binning_data.json,2022-04-24 20:39:28.025,2022-04-23 21:47:06.479,com.sec.android.app.shealth,-2,24929,1.7710208,20842.83,1090.0499,VfS0qUERdZ,com.sec.android.app.shealth,51ef2fda-d553-4885-9912-b7723ef72e73,1650758400000,
975d0dd7-3cee-4177-a5b8-f903ce4b47d1.binning_data.json,2022-05-02 21:00:01.156,2022-05-02 21:00:01.156,com.sec.android.app.shealth,0,13126,1.8732502,11155.92,578.99,e7FCb+MfnB,com.sec.android.app.shealth,975d0dd7-3cee-4177-a5b8-f903ce4b47d1,1651449600000,
2be4faed-129a-4554-8e4b-e7b1535dda32.binning_data.json,2022-04-18 21:00:01.893,2022-04-18 21:00:01.893,com.sec.android.app.shealth,0,10746,1.6809427,8713.47,436.72998,e7FCb+MfnB,com.sec.android.app.shealth,2be4faed-129a-4554-8e4b-e7b1535dda32,1650240000000,
7d48e84c-2930-4aa9-80c3-90c07cc04754.binning_data.json,2022-04-26 19:58:01.699,2022-04-25 22:38:05.056,com.sec.android.app.shealth,-2,7481,1.5569164,5940.23,299.18,VfS0qUERdZ,com.sec.android.app.shealth,7d48e84c-2930-4aa9-80c3-90c07cc04754,1650931200000,
1810f621-7e46-426c-bb1e-1a1cc40c98ae.binning_data.json,2022-04-28 21:00:02.381,2022-04-28 21:00:02.381,com.sec.android.app.shealth,0,17149,1.5596832,13587.3,694.02997,e7FCb+MfnB,com.sec.android.app.shealth,1810f621-7e46-426c-bb1e-1a1cc40c98ae,1651104000000,
60cb3007-3a7b-4c56-9754-448662428c4b.binning_data.json,2022-04-21 21:00:01.175,2022-04-21 21:00:01.175,com.sec.android.app.shealth,0,7082,1.657352,5749.48,289.97998,e7FCb+MfnB,com.sec.android.app.shealth,60cb3007-3a7b-4c56-9754-448662428c4b,1650499200000,
50ea41b5-0b0c-4471-9ed6-a6c7447384c7.binning_data.json,2022-04-27 20:49:38.836,2022-04-26 21:55:20.556,com.sec.android.app.shealth,-2,7636,1.5600464,6123.65,316.84,VfS0qUERdZ,com.sec.android.app.shealth,50ea41b5-0b0c-4471-9ed6-a6c7447384c7,1651017600000,
a2a629cd-8082-411d-a285-ef6918443bd5.binning_data.json,2022-04-25 21:00:02.028,2022-04-24 21:31:10.085,com.sec.android.app.shealth,-2,13225,1.6197076,10655.76,534.92,VfS0qUERdZ,com.sec.android.app.shealth,a2a629cd-8082-411d-a285-ef6918443bd5,1650844800000,
16c91e5f-cafc-4b52-89f1-99a70070e8a6.binning_data.json,2022-05-05 21:00:01.089,2022-05-05 21:00:01.089,com.sec.android.app.shealth,0,17152,1.9557201,15063.08,817.0,e7FCb+MfnB,com.sec.android.app.shealth,16c91e5f-cafc-4b52-89f1-99a70070e8a6,1651708800000,
72e7faeb-4000-4c7b-bb84-68905e536bb4.binning_data.json,2022-04-29 20:28:21.106,2022-04-28 21:35:41.489,com.sec.android.app.shealth,-2,14882,1.6752611,12037.27,608.69995,VfS0qUERdZ,com.sec.android.app.shealth,72e7faeb-4000-4c7b-bb84-68905e536bb4,1651190400000,
8a7a4a87-eeaf-44c4-bb97-e4734689f243.binning_data.json,2022-04-28 20:53:32.624,2022-04-27 22:21:12.521,com.sec.android.app.shealth,-2,17149,1.5596832,13587.3,694.02997,VfS0qUERdZ,com.sec.android.app.shealth,8a7a4a87-eeaf-44c4-bb97-e4734689f243,1651104000000,
b4182c5a-19b2-4236-93c5-a624a61c2daf.binning_data.json,2022-04-30 18:27:48.653,2022-04-29 23:00:21.036,com.sec.android.app.shealth,-2,14302,1.7680634,11884.02,618.63995,VfS0qUERdZ,com.sec.android.app.shealth,b4182c5a-19b2-4236-93c5-a624a61c2daf,1651276800000,
18c196e5-61fb-4ae3-89f0-b2671f8be81f.binning_data.json,2022-05-01 21:00:01.539,2022-05-01 21:00:01.539,com.sec.android.app.shealth,0,9718,1.7001883,8052.88,420.90997,e7FCb+MfnB,com.sec.android.app.shealth,18c196e5-61fb-4ae3-89f0-b2671f8be81f,1651363200000,
40fe37ea-831d-40b4-9365-472ac49c44fa.binning_data.json,2022-05-01 21:00:02.820,2022-05-01 00:15:01.314,com.sec.android.app.shealth,-2,9718,1.7001883,8052.88,420.90997,VfS0qUERdZ,com.sec.android.app.shealth,40fe37ea-831d-40b4-9365-472ac49c44fa,1651363200000,
735da970-0006-446f-b0c6-acc8b12daa62.binning_data.json,2022-04-24 21:00:01.460,2022-04-24 21:00:01.460,com.sec.android.app.shealth,0,24929,1.7710208,20842.83,1090.0499,e7FCb+MfnB,com.sec.android.app.shealth,735da970-0006-446f-b0c6-acc8b12daa62,1650758400000,
0d1dd165-ef8d-419d-9b7e-eb0089703cd7.binning_data.json,2022-05-02 19:01:37.751,2022-05-02 00:35:31.872,com.sec.android.app.shealth,-2,13126,1.8732502,11155.92,578.99,VfS0qUERdZ,com.sec.android.app.shealth,0d1dd165-ef8d-419d-9b7e-eb0089703cd7,1651449600000,
4ca67b36-2d4f-4201-a6ba-61e89f2bea92.binning_data.json,2022-05-04 21:00:01.581,2022-05-04 21:00:01.581,com.sec.android.app.shealth,0,17156,1.7774589,14547.76,764.38,e7FCb+MfnB,com.sec.android.app.shealth,4ca67b36-2d4f-4201-a6ba-61e89f2bea92,1651622400000,
bc384c07-f8a9-457c-9d42-31b94ad9f7d3.binning_data.json,2022-05-08 21:00:01.525,2022-05-08 21:00:01.525,com.sec.android.app.shealth,0,15837,2.2209513,14722.91,837.70996,e7FCb+MfnB,com.sec.android.app.shealth,bc384c07-f8a9-457c-9d42-31b94ad9f7d3,1651968000000,
55a953cb-f574-4239-b8fc-c13fff856e38.binning_data.json,2022-05-03 20:51:03.608,2022-05-02 22:55:42.567,com.sec.android.app.shealth,-2,12965,1.9334207,11207.49,588.94,VfS0qUERdZ,com.sec.android.app.shealth,55a953cb-f574-4239-b8fc-c13fff856e38,1651536000000,
7a0b1d70-cb21-4dd4-adf0-8816b2a86d58.binning_data.json,2022-05-04 18:41:00.790,2022-05-04 01:00:20.080,com.sec.android.app.shealth,-2,17156,1.7774589,14547.76,764.38,VfS0qUERdZ,com.sec.android.app.shealth,7a0b1d70-cb21-4dd4-adf0-8816b2a86d58,1651622400000,
9089b095-e426-4cc8-984f-97635b95ba61.binning_data.json,2022-05-05 20:55:01.157,2022-05-04 22:11:35.051,com.sec.android.app.shealth,-2,17152,1.9557201,15063.08,817.0,VfS0qUERdZ,com.sec.android.app.shealth,9089b095-e426-4cc8-984f-97635b95ba61,1651708800000,
58b32f5c-fc5d-4547-9f4b-5be16cb1d5f8.binning_data.json,2022-04-27 21:00:01.247,2022-04-27 21:00:01.247,com.sec.android.app.shealth,0,7636,1.5600464,6123.65,316.84,e7FCb+MfnB,com.sec.android.app.shealth,58b32f5c-fc5d-4547-9f4b-5be16cb1d5f8,1651017600000,
a2dd9605-fe84-4b43-90a2-7620c77d9160.binning_data.json,2022-05-06 21:00:02.403,2022-05-05 21:50:35.899,com.sec.android.app.shealth,-2,23397,2.1369193,21459.27,1219.62,VfS0qUERdZ,com.sec.android.app.shealth,a2dd9605-fe84-4b43-90a2-7620c77d9160,1651795200000,
2dd9198d-624b-4e20-be39-d907f6287037.binning_data.json,2022-05-11 21:00:01.570,2022-05-11 21:00:01.570,com.sec.android.app.shealth,0,12567,1.5769758,9979.23,504.44,e7FCb+MfnB,com.sec.android.app.shealth,2dd9198d-624b-4e20-be39-d907f6287037,1652227200000,
6f166cfb-3821-40ac-98c2-393adf90ca93.binning_data.json,2022-05-07 21:00:01.389,2022-05-07 21:00:01.389,com.sec.android.app.shealth,0,15794,2.0430443,14170.97,792.77997,e7FCb+MfnB,com.sec.android.app.shealth,6f166cfb-3821-40ac-98c2-393adf90ca93,1651881600000,
b330f745-1244-4393-b0cf-953eec44bd89.binning_data.json,2022-05-08 17:58:04.668,2022-05-07 21:38:27.650,com.sec.android.app.shealth,-2,15837,2.2209513,14722.91,837.70996,VfS0qUERdZ,com.sec.android.app.shealth,b330f745-1244-4393-b0cf-953eec44bd89,1651968000000,
2c85c0cb-3ffc-4d9b-8d9c-1823c85b26ff.binning_data.json,2022-04-30 21:00:01.539,2022-04-30 21:00:01.539,com.sec.android.app.shealth,0,14302,1.7680634,11884.02,618.63995,e7FCb+MfnB,com.sec.android.app.shealth,2c85c0cb-3ffc-4d9b-8d9c-1823c85b26ff,1651276800000,
dab45a1e-b889-42ba-b80a-66720ea13abc.binning_data.json,2022-05-07 19:45:15.433,2022-05-07 07:44:20.624,com.sec.android.app.shealth,-2,15794,2.0430443,14170.97,792.77997,VfS0qUERdZ,com.sec.android.app.shealth,dab45a1e-b889-42ba-b80a-66720ea13abc,1651881600000,
ccfe8701-2e00-4e28-a6da-0455929ba91b.binning_data.json,2022-05-09 18:55:48.813,2022-05-08 21:51:13.484,com.sec.android.app.shealth,-2,21475,1.7135817,17766.15,919.25,VfS0qUERdZ,com.sec.android.app.shealth,ccfe8701-2e00-4e28-a6da-0455929ba91b,1652054400000,
135fc5a8-2731-41eb-b93b-ffee74b89a08.binning_data.json,2022-05-03 21:00:01.325,2022-05-03 21:00:01.325,com.sec.android.app.shealth,0,12965,1.9334207,11207.49,588.94,e7FCb+MfnB,com.sec.android.app.shealth,135fc5a8-2731-41eb-b93b-ffee74b89a08,1651536000000,
7dd10d33-485c-4848-9cbd-a8573959e962.binning_data.json,2022-05-10 21:00:01.173,2022-05-10 21:00:01.173,com.sec.android.app.shealth,0,9335,1.606595,7575.78,389.68,e7FCb+MfnB,com.sec.android.app.shealth,7dd10d33-485c-4848-9cbd-a8573959e962,1652140800000,
295377a4-5c06-4322-bf59-e2904dcc2d70.binning_data.json,2022-05-12 18:09:14.488,2022-05-11 21:27:25.808,com.sec.android.app.shealth,-2,11607,1.5292938,9164.17,466.9,VfS0qUERdZ,com.sec.android.app.shealth,295377a4-5c06-4322-bf59-e2904dcc2d70,1652313600000,
5fd76225-e684-45a2-888c-d083c5a4a561.binning_data.json,2022-05-11 20:36:42.125,2022-05-11 08:18:37.761,com.sec.android.app.shealth,-2,12567,1.5769758,9979.23,504.44,VfS0qUERdZ,com.sec.android.app.shealth,5fd76225-e684-45a2-888c-d083c5a4a561,1652227200000,
c407935d-6e1c-4f49-b041-748e410f9a89.binning_data.json,2022-05-14 21:00:01.369,2022-05-14 21:00:01.369,com.sec.android.app.shealth,0,19480,1.5160526,15319.71,782.05994,e7FCb+MfnB,com.sec.android.app.shealth,c407935d-6e1c-4f49-b041-748e410f9a89,1652486400000,
fe610979-bd98-4ea0-95df-13cf0f8cca4b.binning_data.json,2022-05-10 19:24:01.579,2022-05-09 21:37:15.008,com.sec.android.app.shealth,-2,9335,1.606595,7575.78,389.68,VfS0qUERdZ,com.sec.android.app.shealth,fe610979-bd98-4ea0-95df-13cf0f8cca4b,1652140800000,
a16fd497-ce91-4d1d-bae2-d55e7291761e.binning_data.json,2022-05-13 21:00:01.089,2022-05-13 21:00:01.089,com.sec.android.app.shealth,0,10214,1.5028906,8081.25,414.97,e7FCb+MfnB,com.sec.android.app.shealth,a16fd497-ce91-4d1d-bae2-d55e7291761e,1652400000000,
055af468-2682-4b30-b4a3-9218e705eb53.binning_data.json,2022-05-06 21:00:01.327,2022-05-06 21:00:01.327,com.sec.android.app.shealth,0,23397,2.1369193,21459.27,1219.62,e7FCb+MfnB,com.sec.android.app.shealth,055af468-2682-4b30-b4a3-9218e705eb53,1651795200000,
14b1d9ac-2ff6-4708-89be-6ee70e9f40f5.binning_data.json,2022-05-17 19:41:06.976,2022-05-16 21:02:36.940,com.sec.android.app.shealth,-2,14848,1.5151495,11701.899,598.7999,VfS0qUERdZ,com.sec.android.app.shealth,14b1d9ac-2ff6-4708-89be-6ee70e9f40f5,1652745600000,
f52201e8-881f-407a-96ed-8007b6267b1b.binning_data.json,2022-05-14 20:55:31.614,2022-05-13 21:30:21.595,com.sec.android.app.shealth,-2,19480,1.5160526,15319.71,782.05994,VfS0qUERdZ,com.sec.android.app.shealth,f52201e8-881f-407a-96ed-8007b6267b1b,1652486400000,
0f4f7556-2935-448b-b129-0e916fa38bf0.binning_data.json,2022-05-16 21:00:02.200,2022-05-14 21:00:25.263,com.sec.android.app.shealth,-2,19180,1.5240902,15127.061,772.68,VfS0qUERdZ,com.sec.android.app.shealth,0f4f7556-2935-448b-b129-0e916fa38bf0,1652572800000,
29686722-770a-4513-8436-0d8642e0c3e9.binning_data.json,2022-05-17 21:00:07.421,2022-05-15 21:00:26.757,com.sec.android.app.shealth,-2,26633,1.5990523,21210.3,1073.2999,VfS0qUERdZ,com.sec.android.app.shealth,29686722-770a-4513-8436-0d8642e0c3e9,1652659200000,
f7ad8c5a-5170-4063-ad0e-772be316876f.binning_data.json,2022-05-13 20:25:41.050,2022-05-12 21:03:02.127,com.sec.android.app.shealth,-2,10214,1.5028906,8081.25,414.97,VfS0qUERdZ,com.sec.android.app.shealth,f7ad8c5a-5170-4063-ad0e-772be316876f,1652400000000,
d283a640-6cd9-46c2-b43f-cdac9e0aec29.binning_data.json,2022-05-17 21:00:01.537,2022-05-16 21:02:36.853,com.sec.android.app.shealth,0,14848,1.5151495,11701.899,598.7999,e7FCb+MfnB,com.sec.android.app.shealth,d283a640-6cd9-46c2-b43f-cdac9e0aec29,1652745600000,
c52ba574-b3e3-4ce5-822a-d33a2a09aaaa.binning_data.json,2022-05-09 21:00:01.309,2022-05-09 21:00:01.309,com.sec.android.app.shealth,0,21475,1.7135817,17766.15,919.25,e7FCb+MfnB,com.sec.android.app.shealth,c52ba574-b3e3-4ce5-822a-d33a2a09aaaa,1652054400000,
f4ff6985-b080-49b2-b22f-54af985fd392.binning_data.json,2022-05-20 21:00:01.341,2022-05-20 21:00:01.341,com.sec.android.app.shealth,0,20537,1.5247684,16233.22,831.72,e7FCb+MfnB,com.sec.android.app.shealth,f4ff6985-b080-49b2-b22f-54af985fd392,1653004800000,
d29eb9e9-f858-4f9a-b273-1ecb959dca18.binning_data.json,2022-05-16 21:02:36.861,2022-05-15 21:00:26.571,com.sec.android.app.shealth,0,26633,1.5990523,21210.3,1073.2999,e7FCb+MfnB,com.sec.android.app.shealth,d29eb9e9-f858-4f9a-b273-1ecb959dca18,1652659200000,
c3011708-c97b-47ba-aa94-1c5832438d9a.binning_data.json,2022-05-19 21:00:01.301,2022-05-19 21:00:01.301,com.sec.android.app.shealth,0,7070,1.5295348,5585.42,283.56,e7FCb+MfnB,com.sec.android.app.shealth,c3011708-c97b-47ba-aa94-1c5832438d9a,1652918400000,
90d2d9c3-53db-4c42-bd65-1ea0289cd288.binning_data.json,2022-05-12 21:00:01.105,2022-05-12 21:00:01.105,com.sec.android.app.shealth,0,11607,1.5292938,9164.17,466.9,e7FCb+MfnB,com.sec.android.app.shealth,90d2d9c3-53db-4c42-bd65-1ea0289cd288,1652313600000,
ec077c84-5f97-4e8f-a3dd-ee59a305a1ed.binning_data.json,2022-05-20 20:41:47.195,2022-05-19 21:32:24.025,com.sec.android.app.shealth,-2,20537,1.5247684,16233.22,831.72,VfS0qUERdZ,com.sec.android.app.shealth,ec077c84-5f97-4e8f-a3dd-ee59a305a1ed,1653004800000,
67de0bf4-241b-4089-9bf6-ef8a11d12e56.binning_data.json,2022-05-19 20:37:38.962,2022-05-18 21:27:35.926,com.sec.android.app.shealth,-2,7070,1.5295348,5585.42,283.56,VfS0qUERdZ,com.sec.android.app.shealth,67de0bf4-241b-4089-9bf6-ef8a11d12e56,1652918400000,
980bacdb-2c25-4f60-b3e6-33f7e3e89f63.binning_data.json,2022-05-23 21:00:02.739,2022-05-23 21:00:02.739,com.sec.android.app.shealth,0,12970,1.4887958,10181.11,522.82996,e7FCb+MfnB,com.sec.android.app.shealth,980bacdb-2c25-4f60-b3e6-33f7e3e89f63,1653264000000,
bf7ab268-c6a0-4bf4-a896-b2948c1be8e0.binning_data.json,2022-05-18 18:15:07.358,2022-05-17 21:05:06.687,com.sec.android.app.shealth,-2,10859,1.5604569,8628.6,438.77,VfS0qUERdZ,com.sec.android.app.shealth,bf7ab268-c6a0-4bf4-a896-b2948c1be8e0,1652832000000,
13d11b5e-ba9c-473a-8f9a-f194ed79e4f2.binning_data.json,2022-05-15 21:00:26.592,2022-05-15 21:00:01.203,com.sec.android.app.shealth,0,19180,1.5240902,15127.061,772.68,e7FCb+MfnB,com.sec.android.app.shealth,13d11b5e-ba9c-473a-8f9a-f194ed79e4f2,1652572800000,
39dffa41-390e-40c3-85a9-46f8edd9a04c.binning_data.json,2022-05-22 20:55:07.314,2022-05-21 21:02:26.607,com.sec.android.app.shealth,-2,15188,1.5472913,12031.72,613.54,VfS0qUERdZ,com.sec.android.app.shealth,39dffa41-390e-40c3-85a9-46f8edd9a04c,1653177600000,
ddda6ca3-678f-4e00-a369-200fddec8180.binning_data.json,2022-05-22 21:00:01.366,2022-05-21 21:02:26.470,com.sec.android.app.shealth,0,15188,1.5472913,12031.72,613.54,e7FCb+MfnB,com.sec.android.app.shealth,ddda6ca3-678f-4e00-a369-200fddec8180,1653177600000,
0e86a74e-a33a-4fac-aae2-2e4599694fdd.binning_data.json,2022-05-22 21:00:01.969,2022-05-20 21:29:32.521,com.sec.android.app.shealth,-2,14145,1.4995425,11083.85,566.68,VfS0qUERdZ,com.sec.android.app.shealth,0e86a74e-a33a-4fac-aae2-2e4599694fdd,1653091200000,
41e84958-f282-4ae3-9c82-4c0289169964.binning_data.json,2022-05-23 19:23:56.277,2022-05-22 21:14:54.103,com.sec.android.app.shealth,-2,12970,1.4887958,10181.11,522.82996,VfS0qUERdZ,com.sec.android.app.shealth,41e84958-f282-4ae3-9c82-4c0289169964,1653264000000,
2fb5c606-2fa5-41de-a4b6-6b273608566d.binning_data.json,2022-05-26 21:00:01.439,2022-05-26 21:00:01.439,com.sec.android.app.shealth,0,15332,1.5189631,12159.13,624.45996,e7FCb+MfnB,com.sec.android.app.shealth,2fb5c606-2fa5-41de-a4b6-6b273608566d,1653523200000,
cafbd964-c907-4ddb-b7b0-2fc52ff7f3ce.binning_data.json,2022-05-25 19:42:46.972,2022-05-24 21:00:38.819,com.sec.android.app.shealth,-2,21138,1.5354874,16711.46,851.01996,VfS0qUERdZ,com.sec.android.app.shealth,cafbd964-c907-4ddb-b7b0-2fc52ff7f3ce,1653436800000,
220350a3-49d6-4f0b-93ba-74f800242dd6.binning_data.json,2022-05-29 21:00:01.399,2022-05-29 21:00:01.399,com.sec.android.app.shealth,0,29321,1.4973773,23051.668,1178.2899,e7FCb+MfnB,com.sec.android.app.shealth,220350a3-49d6-4f0b-93ba-74f800242dd6,1653782400000,
4e46b8e6-7aa8-4e75-8dc3-4bdeea9fce9e.binning_data.json,2022-05-26 21:00:03.117,2022-05-25 22:01:14.626,com.sec.android.app.shealth,-2,15332,1.5189631,12159.13,624.45996,VfS0qUERdZ,com.sec.android.app.shealth,4e46b8e6-7aa8-4e75-8dc3-4bdeea9fce9e,1653523200000,
