com.samsung.shealth.rewards,6221053,4
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2022-06-03 21:00:00.000,,100003,,2022-06-09 21:00:02.395,2022-06-09 21:00:02.395,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":16497}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-03 21:00:00.000,ce33aaca-e334-4fd1-bf92-d9500aa4ae5c,1,
,2022-05-12 21:00:00.000,,100003,,2022-05-18 21:02:37.965,2022-05-18 21:02:37.965,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":10214}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-12 21:00:00.000,6541c317-9972-4d4a-94b8-383b77f7b702,1,
,2022-04-22 21:00:00.000,,100003,,2022-04-26 21:01:28.466,2022-04-26 21:01:28.466,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14383}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-04-22 21:00:00.000,65073ee9-ffbf-4d6f-9f7a-aeb4a8301f18,1,
5001,,11007,,f266d6ec-320a-4c92-beee-c03a68b6e743,2022-06-18 14:18:34.616,2022-06-18 14:18:34.616,,,5001,UTC+0300,10000,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.goal.achievement.distance,2022-06-18 14:18:34.281,be12f733-c535-431d-8134-f9f03a9aa834,0,
5001,,11007,,587fb1e5-7f66-4044-84bc-449525a5c022,2022-06-10 18:59:54.678,2022-06-10 18:59:54.678,,,5001,UTC+0300,10000,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.goal.achievement.distance,2022-06-10 18:59:54.420,7645679d-e5ba-4af7-afb8-2e1d0894268a,0,
,2022-05-19 21:00:00.000,,100003,,2022-05-24 21:00:18.734,2022-05-24 21:00:18.734,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":20537}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-19 21:00:00.000,602897b2-c95b-48b3-ba5c-24db928ea15f,1,
,2022-06-06 21:00:00.000,,100003,,2022-06-11 21:00:01.958,2022-06-11 21:00:01.958,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":21506}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-06 21:00:00.000,c5915574-ad3d-415a-be3d-021eb4fde04e,1,
,2022-05-25 21:00:00.000,,10009,,2022-05-31 21:00:02.166,2022-05-26 15:34:36.834,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":15332}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-25 21:00:00.000,61897353-d678-4fa4-8cfe-6717f1c774ab,1,
,2022-05-22 21:00:00.000,,100003,,2022-05-24 21:00:18.708,2022-05-24 21:00:18.708,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":12970}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-22 21:00:00.000,755893bb-4ef8-4e67-a1bc-b0b601449f22,1,
,2022-06-14 21:00:00.000,,100003,,2022-06-18 21:00:02.232,2022-06-18 21:00:02.232,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":21153}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-14 21:00:00.000,7c84eaf5-a9d5-436e-afa3-af189580f1fb,1,
,2022-06-08 21:00:00.000,,100003,,2022-06-12 21:00:02.195,2022-06-12 21:00:02.195,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":18835}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-08 21:00:00.000,fefd7cd1-dad2-48b9-a82b-513708f3ca81,1,
,2022-05-21 21:00:00.000,,100003,,2022-05-26 21:00:04.389,2022-05-26 21:00:04.389,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":15188}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-21 21:00:00.000,9068f1dc-c93c-4c5a-bb22-97f9e1c6749b,1,
,2022-05-23 21:00:00.000,,100003,,2022-05-27 21:00:02.029,2022-05-27 21:00:02.029,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":21144}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-23 21:00:00.000,05b2dd0e-6c23-403f-81a7-2aaea253a214,1,
,2022-05-19 21:00:00.000,,100003,,2022-05-25 21:00:18.048,2022-05-25 21:00:18.048,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":20537}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-19 21:00:00.000,8de83f38-6ca6-480e-9a83-789e20a1fcd4,1,
,2022-06-12 21:00:00.000,,100003,,2022-06-18 21:00:04.095,2022-06-13 17:22:01.954,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":10258}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-12 21:00:00.000,ee8dfddc-8299-4e53-9989-21232ca11804,1,
,2022-05-14 21:00:00.000,,100003,,2022-05-20 21:00:20.560,2022-05-20 21:00:20.560,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":19180}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-14 21:00:00.000,50e25bc4-0aaf-46b9-b493-e71179190c35,1,
,2022-04-24 21:00:00.000,,100003,,2022-04-28 21:00:04.157,2022-04-28 21:00:04.157,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":13225}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-04-24 21:00:00.000,6bc29323-e3f6-458d-90de-e85e356fd9a2,1,
,2022-06-18 21:00:00.000,,10009,,2022-06-24 21:00:08.866,2022-06-19 15:55:00.432,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":12306}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-18 21:00:00.000,9b5572ff-be35-4446-abf9-4cc3a840b4a4,1,
,2022-05-23 21:00:00.000,,100003,,2022-05-26 21:00:04.373,2022-05-26 21:00:04.373,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":21144}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-23 21:00:00.000,d2120404-a869-48c9-9d01-bb8a010169c7,1,
,2022-05-19 21:00:00.000,,100003,,2022-05-21 21:00:03.159,2022-05-21 21:00:03.159,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":20537}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-19 21:00:00.000,006de82f-9793-4f4a-b4d8-5da5d1ad8ba4,1,
,2022-04-23 21:00:00.000,,100003,,2022-04-29 21:00:04.297,2022-04-29 21:00:04.297,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":24929}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-04-23 21:00:00.000,f5586d55-ccce-4867-882f-712a6d94e6c2,1,
,2022-06-08 21:00:00.000,,100003,,2022-06-14 21:00:02.825,2022-06-14 21:00:02.825,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":18835}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-08 21:00:00.000,f8054ef3-fd06-492a-893b-f6cc245450c8,1,
,2022-05-24 21:00:00.000,,100003,,2022-05-27 21:00:02.025,2022-05-27 21:00:02.025,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":21138}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-24 21:00:00.000,63d3b348-e7fa-4583-96d0-fc35198c87b5,1,
,2022-05-26 21:00:00.000,,100003,,2022-05-28 21:00:01.989,2022-05-28 21:00:01.989,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14421}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-26 21:00:00.000,a670cde7-bb3d-4c54-bea6-63fcbc813228,1,
,2022-04-28 21:00:00.000,,100003,,2022-04-30 21:00:02.086,2022-04-30 21:00:02.086,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14882}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-04-28 21:00:00.000,70f6d632-58d2-48dc-89cd-b90004b88bd0,1,
5001,,11007,,a303bec7-b387-4a2b-93bb-a5f3129ddbd4,2022-06-15 16:48:41.955,2022-06-15 16:48:41.955,,,5001,UTC+0300,10000,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.goal.achievement.distance,2022-06-15 16:48:41.631,79feeab1-42f0-42b7-b50d-56e5cf86d0d9,0,
,2022-05-25 21:00:00.000,,100003,,2022-05-29 21:00:02.099,2022-05-29 21:00:02.099,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":15332}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-25 21:00:00.000,399c8547-e512-4060-be17-11ff534c3a48,1,
,2022-05-01 21:00:00.000,,10009,,2022-05-07 21:00:02.839,2022-05-02 16:31:15.749,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":13126}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-01 21:00:00.000,d00dae49-4b44-49c6-bb71-ee993d04f6f9,1,
,2022-06-27 21:00:00.000,,100003,,2022-07-01 21:00:21.779,2022-07-01 21:00:21.779,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":19326}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-27 21:00:00.000,5571f408-6aa2-413f-b7fc-4cda6391a9cb,1,
,2022-06-18 21:00:00.000,,100003,,2022-06-24 21:00:18.113,2022-06-19 15:55:01.168,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":12306}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-18 21:00:00.000,5abe830f-3c31-4561-8277-46cf9331fab1,1,
5001,,11007,,33229b98-5232-43da-adac-93a0c34d2fcb,2022-05-03 14:28:57.402,2022-05-03 14:28:57.402,,,5001,UTC+0300,10000,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.goal.achievement.distance,2022-05-03 14:28:57.226,0671a393-1580-4e5f-bd84-8ee8bd4696ed,0,
,2022-05-22 21:00:00.000,,100003,,2022-05-28 21:00:01.937,2022-05-28 21:00:01.937,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":12970}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-22 21:00:00.000,d59a7683-c3b5-4e08-9143-b2144eac1cd0,1,
,2022-06-14 21:00:00.000,,100003,,2022-06-19 21:00:13.100,2022-06-19 21:00:13.100,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":21153}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-14 21:00:00.000,6ca5b97b-62b2-4362-9217-8f4e3bf8d22a,1,
,2022-05-28 21:00:00.000,,100003,,2022-06-03 21:02:17.865,2022-05-29 12:39:04.463,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":29321}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-28 21:00:00.000,7ff6c4d7-31da-4697-9fb4-cd46048db7ee,1,
,2022-07-01 21:00:00.000,,10009,,2022-07-07 21:00:10.473,2022-07-02 19:49:08.942,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":10705}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-01 21:00:00.000,574b2572-3b6d-4696-b087-6e16d5229f40,1,
,2022-04-28 21:00:00.000,,100003,,2022-05-03 21:00:02.064,2022-05-03 21:00:02.064,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14882}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-04-28 21:00:00.000,9ecf36ef-4720-4397-af8a-1da4807d8f9b,1,
,2022-05-23 21:00:00.000,,100003,,2022-05-29 21:00:03.810,2022-05-29 21:00:03.810,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":21144}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-23 21:00:00.000,d771b110-73e8-4675-a7f5-82f58d143656,1,
,2022-05-22 21:00:00.000,,100003,,2022-05-28 21:00:03.657,2022-05-23 15:44:11.517,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":12970}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-22 21:00:00.000,8b3eb8e5-48ab-490c-98f3-5ded5fb40191,1,
,2022-05-27 21:00:00.000,,100003,,2022-05-29 21:00:03.776,2022-05-29 21:00:03.776,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":18709}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-27 21:00:00.000,e01cd48e-2ee1-4cf2-9878-a30b7c4a4a25,1,
1203,,11007,,e291ff94-2144-4260-a83f-a01dd38ade29,2022-05-06 14:18:54.601,2022-05-04 14:13:21.739,,,1203,UTC+0300,9516134,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.best.record.duration.lifetime,2022-05-04 14:13:21.450,bae73957-eb89-43a1-b901-ee9e5002ba6a,0,
,2022-06-17 21:00:00.000,,100003,,2022-06-19 21:00:13.244,2022-06-19 21:00:13.244,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":18629}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-17 21:00:00.000,9fbdd410-d2b9-4341-8801-bf7c6dbf8b6d,1,
,2022-05-24 21:00:00.000,,100003,,2022-05-30 21:00:39.856,2022-05-30 21:00:39.856,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":21138}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-24 21:00:00.000,cc3103cc-000e-47d1-bb3b-2b71f9866d83,1,
,2022-05-19 21:00:00.000,,100003,,2022-05-24 21:00:11.371,2022-05-24 21:00:11.371,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":20537}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-19 21:00:00.000,a5e46f95-f1e5-44b2-8b5a-547a171d4459,1,
,2022-07-01 21:00:00.000,,100003,,2022-07-07 21:00:12.908,2022-07-02 19:49:09.700,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":10705}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-01 21:00:00.000,dd496663-6b14-4a96-9ee8-d11fca2ccf61,1,
,2022-04-28 21:00:00.000,,100003,,2022-05-04 21:00:03.948,2022-05-04 21:00:03.948,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14882}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-04-28 21:00:00.000,2b5836e0-f35c-4397-b538-d200d5bd713f,1,
,2022-06-14 21:00:00.000,,100003,,2022-06-19 21:00:17.042,2022-06-19 21:00:17.042,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":21153}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-14 21:00:00.000,204e27a8-358c-4bb0-9c19-4987ec4ae515,1,
5001,,11007,,f98200df-58b3-4704-8422-0cd080eb16fc,2022-05-05 15:19:35.989,2022-05-05 15:19:35.989,,,5001,UTC+0300,10000,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.goal.achievement.distance,2022-05-05 15:19:35.763,0657dda6-c6bd-4f04-bed7-e775d89b1e29,0,
,2022-06-30 21:00:00.000,,100003,,2022-07-02 21:00:09.940,2022-07-02 21:00:09.940,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":20298}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-30 21:00:00.000,cfb08502-62af-4045-8645-907ef5659ff7,1,
,2022-05-27 21:00:00.000,,100003,,2022-05-31 21:00:02.859,2022-05-31 21:00:02.859,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":18709}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-27 21:00:00.000,c85540ad-f693-4a16-a0af-b3c711334cd4,1,
,2022-05-05 21:00:00.000,,100003,,2022-05-11 21:00:04.126,2022-05-06 12:43:52.080,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":23397}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-05 21:00:00.000,b49da203-a1fe-4d8a-bfb2-89cc3e04cb4a,1,
,2022-05-24 21:00:00.000,,100003,,2022-05-30 21:00:43.095,2022-05-25 14:18:17.889,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":21138}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-24 21:00:00.000,e0a5c81f-1704-4e17-95dd-8b95ccabdbdf,1,
,2022-06-26 21:00:00.000,,100003,,2022-07-02 21:00:10.029,2022-07-02 21:00:10.029,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":25015}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-26 21:00:00.000,92ade9ee-5abe-43e1-bbad-49808ea5e832,1,
,2022-05-26 21:00:00.000,,100003,,2022-05-30 21:00:39.847,2022-05-30 21:00:39.847,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14421}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-26 21:00:00.000,ba17a755-880e-4e98-bcae-ae29c73146a3,1,
,2022-06-15 21:00:00.000,,100003,,2022-06-19 21:00:17.092,2022-06-19 21:00:17.092,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":24415}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-15 21:00:00.000,610545f7-e6e1-4754-8833-66e5ca0bd5b4,1,
,2022-05-02 21:00:00.000,,100003,,2022-05-06 21:00:04.535,2022-05-06 21:00:04.535,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":12965}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-02 21:00:00.000,65bed0a6-105f-4ae1-b61f-cbbf3de51d01,1,
,2022-05-25 21:00:00.000,,100003,,2022-05-31 21:00:01.552,2022-05-31 21:00:01.552,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":15332}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-25 21:00:00.000,0c3a5b6d-60f7-44a1-a7be-7ce379f7fd3e,1,
,2022-06-28 21:00:00.000,,100003,,2022-07-02 21:00:10.136,2022-07-02 21:00:10.136,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":20085}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-28 21:00:00.000,6a3204a1-584a-4e80-b967-98a8e884f935,1,
5001,,11007,,5abf21d0-3a39-4404-8e7a-9fa7e3fd45b8,2022-06-20 18:01:23.975,2022-06-20 18:01:23.975,,,5001,UTC+0300,10000,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.goal.achievement.distance,2022-06-20 18:01:23.636,8fbd4f69-5732-4fa5-8887-c2bef651375f,0,
,2022-06-26 21:00:00.000,,100003,,2022-07-02 21:00:16.761,2022-07-02 21:00:16.761,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":25015}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-26 21:00:00.000,4b0ab9ab-1346-4443-8f72-9fcae8c7188d,1,
,2022-06-18 21:00:00.000,,100003,,2022-06-20 21:00:11.347,2022-06-20 21:00:11.347,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":12306}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-18 21:00:00.000,cd51f08b-d589-4e1b-b9c1-7d1ee722e445,1,
,2022-05-26 21:00:00.000,,100003,,2022-06-01 21:00:14.635,2022-06-01 21:00:14.635,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14421}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-26 21:00:00.000,e3d54f8f-9d56-4fdb-8fe1-4b1494afce3b,1,
,2022-07-01 21:00:00.000,,100003,,2022-07-03 21:00:07.307,2022-07-03 21:00:07.307,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":10705}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-01 21:00:00.000,9b006edd-d90c-41eb-9b34-253d0499f1fb,1,
,2022-06-15 21:00:00.000,,100003,,2022-06-20 21:00:11.380,2022-06-20 21:00:11.380,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":24415}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-15 21:00:00.000,d8f48bf7-1618-437d-abfe-d2aa1e64406a,1,
,2022-05-29 21:00:00.000,,100003,,2022-06-02 21:01:19.594,2022-06-02 21:01:19.594,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":23334}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-29 21:00:00.000,a91a9e44-da2d-4049-b366-593bb7ad25ef,1,
,2022-05-02 21:00:00.000,,100003,,2022-05-07 21:00:01.936,2022-05-07 21:00:01.936,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":12965}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-02 21:00:00.000,bb980f07-5f35-4b37-bbee-344d5d320f20,1,
,2022-06-14 21:00:00.000,,100003,,2022-06-20 21:00:11.413,2022-06-20 21:00:11.413,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":21153}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-14 21:00:00.000,fbb06d23-4a73-48bd-944f-bbb310b03424,1,
,2022-05-30 21:00:00.000,,100003,,2022-06-03 21:02:15.750,2022-06-03 21:02:15.750,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":20041}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-30 21:00:00.000,225a2d7f-3310-4a66-bc9e-6ee50ad6f04a,1,
,2022-06-29 21:00:00.000,,100003,,2022-07-03 21:00:07.331,2022-07-03 21:00:07.331,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":10930}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-29 21:00:00.000,5a6f652b-650c-417a-8215-4cff3ea7bd0d,1,
,2022-06-14 21:00:00.000,,100003,,2022-06-20 21:00:15.374,2022-06-20 21:00:15.374,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":21153}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-14 21:00:00.000,a74d04f0-1b07-472b-ae02-c7f756c556b0,1,
,2022-05-22 21:00:00.000,,100003,,2022-05-26 21:00:02.755,2022-05-26 21:00:02.755,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":12970}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-22 21:00:00.000,6e486e04-a576-4baa-96f1-9676714018d9,1,
,2022-06-03 21:00:00.000,,10009,,2022-06-09 21:00:03.328,2022-06-04 15:34:53.446,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":16497}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-03 21:00:00.000,570fccd0-634f-4ae8-bb7f-0b5bf2664f28,1,
,2022-06-28 21:00:00.000,,100003,,2022-07-03 21:00:07.363,2022-07-03 21:00:07.363,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":20085}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-28 21:00:00.000,eb0207ec-408a-4b39-b37c-0610a846d78d,1,
,2022-05-30 21:00:00.000,,100003,,2022-06-01 21:00:02.340,2022-06-01 21:00:02.340,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":20041}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-30 21:00:00.000,2e71ac90-c7bb-4096-80cc-17be97893961,1,
5001,,11007,,5925d2e1-683b-4fd2-9edf-1fe7b868e6e4,2022-05-08 13:33:37.818,2022-05-08 13:33:37.818,,,5001,UTC+0300,10000,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.goal.achievement.distance,2022-05-08 13:33:37.608,cdea5b56-9e1a-4f81-a307-6adcf62cad1e,0,
,2022-05-26 21:00:00.000,,100003,,2022-06-01 21:00:14.613,2022-05-27 16:35:01.976,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":14421}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-26 21:00:00.000,825aeca3-56e0-46ab-b00f-344b2a4872fb,1,
,2022-06-04 21:00:00.000,,100003,,2022-06-10 21:00:03.386,2022-06-05 09:14:09.698,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":19317}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-04 21:00:00.000,12b1afce-65fd-4fb6-b6f4-4f4cd6778cf0,1,
,2022-06-30 21:00:00.000,,100003,,2022-07-03 21:00:07.426,2022-07-03 21:00:07.426,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":20298}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-30 21:00:00.000,dfbe79dc-9706-48d7-ae41-721ec73f151c,1,
,2022-05-23 21:00:00.000,,100003,,2022-05-27 21:00:03.491,2022-05-27 21:00:03.491,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":21144}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-05-23 21:00:00.000,21c7b86b-c1be-435a-ab54-a6589882f24d,1,
