com.samsung.shealth.tracker.pedometer_day_summary,6221053,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
18407,95c507b5-5853-4ddc-a437-58f2f7292bd1.binning_data.json,9664574,10000,88,2022-03-21 21:00:01.063,com.sec.android.app.shealth,2022-03-21 21:00:01.063,,1.4911468,14411.3,741.00995,18319,e7FCb+MfnB,com.sec.android.app.shealth,0,95c507b5-5853-4ddc-a437-58f2f7292bd1.achievement.json,95c507b5-5853-4ddc-a437-58f2f7292bd1,1647820800000,
7945,f4718789-c95d-4251-be8b-5b2960bdc80a.binning_data.json,4077051,10000,32,2022-03-02 20:39:41.548,com.sec.android.app.shealth,2022-03-01 21:02:05.034,f4718789-c95d-4251-be8b-5b2960bdc80a.source_info.json,1.5429459,6290.67,319.19,7913,VfS0qUERdZ,com.sec.android.app.shealth,0,f4718789-c95d-4251-be8b-5b2960bdc80a.achievement.json,f4718789-c95d-4251-be8b-5b2960bdc80a,1646179200000,
12513,42088b1b-0aa9-47de-940b-fdfb6ee9faf3.binning_data.json,6262707,10000,108,2022-03-06 20:29:23.590,com.sec.android.app.shealth,2022-03-05 21:00:10.107,42088b1b-0aa9-47de-940b-fdfb6ee9faf3.source_info.json,1.602722,10037.38,508.97998,12405,VfS0qUERdZ,com.sec.android.app.shealth,0,42088b1b-0aa9-47de-940b-fdfb6ee9faf3.achievement.json,42088b1b-0aa9-47de-940b-fdfb6ee9faf3,1646524800000,
8631,8198a133-1d88-42e5-b86a-e9cf168cdae6.binning_data.json,4430017,10000,70,2022-04-01 20:22:46.414,com.sec.android.app.shealth,2022-03-31 21:06:33.308,8198a133-1d88-42e5-b86a-e9cf168cdae6.source_info.json,1.538486,6815.52,348.18,8561,VfS0qUERdZ,com.sec.android.app.shealth,0,8198a133-1d88-42e5-b86a-e9cf168cdae6.achievement.json,8198a133-1d88-42e5-b86a-e9cf168cdae6,1648771200000,
13329,7371fb50-808a-4ef6-b761-617c393449c3.binning_data.json,6783191,10000,30,2022-03-24 21:00:01.377,com.sec.android.app.shealth,2022-03-24 21:00:01.377,,1.5520967,10528.17,537.82996,13299,e7FCb+MfnB,com.sec.android.app.shealth,0,7371fb50-808a-4ef6-b761-617c393449c3.achievement.json,7371fb50-808a-4ef6-b761-617c393449c3,1648080000000,
7109,68d670a5-e76d-423d-af95-6b6cc12855fb.binning_data.json,3737773,10000,77,2022-03-10 20:23:52.514,com.sec.android.app.shealth,2022-03-10 07:51:45.499,68d670a5-e76d-423d-af95-6b6cc12855fb.source_info.json,1.5011744,5611.05,287.21,7032,VfS0qUERdZ,com.sec.android.app.shealth,0,68d670a5-e76d-423d-af95-6b6cc12855fb.achievement.json,68d670a5-e76d-423d-af95-6b6cc12855fb,1646870400000,
10571,8f6ac7b1-6c8b-474d-bab4-c49b6cc2d8df.binning_data.json,5366608,10000,70,2022-03-25 21:00:01.014,com.sec.android.app.shealth,2022-03-25 21:00:01.014,,1.5596832,8370.21,427.44998,10501,e7FCb+MfnB,com.sec.android.app.shealth,0,8f6ac7b1-6c8b-474d-bab4-c49b6cc2d8df.achievement.json,8f6ac7b1-6c8b-474d-bab4-c49b6cc2d8df,1648166400000,
13119,9788578e-f1ef-4a89-a836-4dc7f8526914.binning_data.json,6818637,10000,53,2022-03-05 20:50:12.586,com.sec.android.app.shealth,2022-03-04 22:00:33.314,9788578e-f1ef-4a89-a836-4dc7f8526914.source_info.json,1.5177004,10348.65,524.63,13066,VfS0qUERdZ,com.sec.android.app.shealth,0,9788578e-f1ef-4a89-a836-4dc7f8526914.achievement.json,9788578e-f1ef-4a89-a836-4dc7f8526914,1646438400000,
16639,a97019eb-541f-4347-a3fb-41a5da542a66.binning_data.json,8993982,10000,94,2022-03-09 19:27:24.956,com.sec.android.app.shealth,2022-03-08 21:05:13.792,a97019eb-541f-4347-a3fb-41a5da542a66.source_info.json,1.4430426,12978.7,669.56,16545,VfS0qUERdZ,com.sec.android.app.shealth,0,a97019eb-541f-4347-a3fb-41a5da542a66.achievement.json,a97019eb-541f-4347-a3fb-41a5da542a66,1646784000000,
26179,365c915a-79fd-4b63-b829-bc1d033c4960.binning_data.json,13243668,10000,31,2022-03-27 21:00:01.071,com.sec.android.app.shealth,2022-03-27 21:00:01.071,,1.5544121,20586.12,1048.59,26148,e7FCb+MfnB,com.sec.android.app.shealth,0,365c915a-79fd-4b63-b829-bc1d033c4960.achievement.json,365c915a-79fd-4b63-b829-bc1d033c4960,1648339200000,
10748,1a12e925-c393-4bdc-9ad2-8494ab6727c2.binning_data.json,5444249,10000,142,2022-04-04 21:00:00.724,com.sec.android.app.shealth,2022-04-04 21:00:00.724,,1.5750729,8575.09,438.00998,10606,e7FCb+MfnB,com.sec.android.app.shealth,0,1a12e925-c393-4bdc-9ad2-8494ab6727c2.achievement.json,1a12e925-c393-4bdc-9ad2-8494ab6727c2,1649030400000,
8406,49525620-1762-4cec-ba64-a57d350015f5.binning_data.json,4431681,10000,91,2022-03-14 21:00:04.026,com.sec.android.app.shealth,2022-03-12 21:00:23.196,49525620-1762-4cec-ba64-a57d350015f5.source_info.json,1.4979099,6638.26,339.79,8315,VfS0qUERdZ,com.sec.android.app.shealth,0,49525620-1762-4cec-ba64-a57d350015f5.achievement.json,49525620-1762-4cec-ba64-a57d350015f5,1647129600000,
26838,fc254436-80d6-40f6-b52e-0f2f9a64e74f.binning_data.json,13883196,10000,134,2022-03-28 21:00:01.340,com.sec.android.app.shealth,2022-03-28 21:00:01.340,,1.5163122,21051.26,1080.39,26704,e7FCb+MfnB,com.sec.android.app.shealth,0,fc254436-80d6-40f6-b52e-0f2f9a64e74f.achievement.json,fc254436-80d6-40f6-b52e-0f2f9a64e74f,1648425600000,
13302,9390dd92-c866-4d87-a7ae-b2562b05dbd2.binning_data.json,6856861,10000,32,2022-03-30 21:00:01.245,com.sec.android.app.shealth,2022-03-30 21:00:01.245,,1.5248593,10455.75,534.08997,13270,e7FCb+MfnB,com.sec.android.app.shealth,0,9390dd92-c866-4d87-a7ae-b2562b05dbd2.achievement.json,9390dd92-c866-4d87-a7ae-b2562b05dbd2,1648598400000,
14389,34b6b696-e462-4b64-8f2b-5fa474223cb8.binning_data.json,7506043,10000,252,2022-04-07 21:01:18.111,com.sec.android.app.shealth,2022-04-07 21:00:01.313,,1.5206746,11414.25,590.75995,14137,e7FCb+MfnB,com.sec.android.app.shealth,0,34b6b696-e462-4b64-8f2b-5fa474223cb8.achievement.json,34b6b696-e462-4b64-8f2b-5fa474223cb8,1649289600000,
7170,1a636324-8bad-4c21-b6a5-6960b66466c1.binning_data.json,3633915,10000,128,2022-03-12 21:00:01.543,com.sec.android.app.shealth,2022-03-12 06:15:02.184,1a636324-8bad-4c21-b6a5-6960b66466c1.source_info.json,1.5862093,5764.15,294.41998,7042,VfS0qUERdZ,com.sec.android.app.shealth,0,1a636324-8bad-4c21-b6a5-6960b66466c1.achievement.json,1a636324-8bad-4c21-b6a5-6960b66466c1,1647043200000,
8461,937456c7-36b7-4e17-9b77-077966d129fb.binning_data.json,4285965,10000,67,2022-03-08 20:17:17.941,com.sec.android.app.shealth,2022-03-07 21:02:39.123,937456c7-36b7-4e17-9b77-077966d129fb.source_info.json,1.5806265,6774.5103,344.01,8394,VfS0qUERdZ,com.sec.android.app.shealth,0,937456c7-36b7-4e17-9b77-077966d129fb.achievement.json,937456c7-36b7-4e17-9b77-077966d129fb,1646697600000,
18655,87b6be2b-0069-4f74-9ce3-139427f1781c.binning_data.json,9267148,10000,200,2022-04-02 21:00:30.458,com.sec.android.app.shealth,2022-04-02 21:00:01.317,,1.606724,14889.749,755.6099,18455,e7FCb+MfnB,com.sec.android.app.shealth,0,87b6be2b-0069-4f74-9ce3-139427f1781c.achievement.json,87b6be2b-0069-4f74-9ce3-139427f1781c,1648857600000,
14511,32bcfcaa-c568-41b7-9fde-6677f16736d8.binning_data.json,7396563,10000,77,2022-03-31 21:06:33.018,com.sec.android.app.shealth,2022-03-31 21:00:50.623,,1.5494368,11460.509,584.99994,14434,e7FCb+MfnB,com.sec.android.app.shealth,0,32bcfcaa-c568-41b7-9fde-6677f16736d8.achievement.json,32bcfcaa-c568-41b7-9fde-6677f16736d8,1648684800000,
16156,6836c0b2-6cc3-4d35-9955-9eed33e5fa77.binning_data.json,8353275,10000,93,2022-03-16 20:49:45.732,com.sec.android.app.shealth,2022-03-15 21:49:47.168,6836c0b2-6cc3-4d35-9955-9eed33e5fa77.source_info.json,1.536778,12837.13,656.57996,16063,VfS0qUERdZ,com.sec.android.app.shealth,0,6836c0b2-6cc3-4d35-9955-9eed33e5fa77.achievement.json,6836c0b2-6cc3-4d35-9955-9eed33e5fa77,1647388800000,
13785,6a4ff20d-5a0c-42a1-b8f6-17822b41e9cb.binning_data.json,7053811,10000,56,2022-04-10 21:00:01.279,com.sec.android.app.shealth,2022-04-10 21:00:01.279,,1.5574701,10986.1,556.20996,13729,e7FCb+MfnB,com.sec.android.app.shealth,0,6a4ff20d-5a0c-42a1-b8f6-17822b41e9cb.achievement.json,6a4ff20d-5a0c-42a1-b8f6-17822b41e9cb,1649548800000,
8617,5f4cca08-0a2c-452d-ba72-0aaa0dc7b3a2.binning_data.json,4411462,10000,72,2022-03-15 19:52:11.278,com.sec.android.app.shealth,2022-03-14 21:52:14.046,5f4cca08-0a2c-452d-ba72-0aaa0dc7b3a2.source_info.json,1.555491,6861.9897,349.00998,8545,VfS0qUERdZ,com.sec.android.app.shealth,0,5f4cca08-0a2c-452d-ba72-0aaa0dc7b3a2.achievement.json,5f4cca08-0a2c-452d-ba72-0aaa0dc7b3a2,1647302400000,
27493,b48c658c-862e-4129-b4f7-0af1b943cf9c.binning_data.json,14598509,10000,51,2022-04-05 21:15:06.400,com.sec.android.app.shealth,2022-04-05 21:00:01.344,,1.4666483,21410.879,1101.7399,27442,e7FCb+MfnB,com.sec.android.app.shealth,0,b48c658c-862e-4129-b4f7-0af1b943cf9c.achievement.json,b48c658c-862e-4129-b4f7-0af1b943cf9c,1649116800000,
17661,f250e0d3-d452-4d8d-8061-ed6f161fb3b0.binning_data.json,8984068,10000,69,2022-04-03 20:18:11.906,com.sec.android.app.shealth,2022-04-02 21:00:30.563,f250e0d3-d452-4d8d-8061-ed6f161fb3b0.source_info.json,1.5515699,13939.409,710.17,17592,VfS0qUERdZ,com.sec.android.app.shealth,0,f250e0d3-d452-4d8d-8061-ed6f161fb3b0.achievement.json,f250e0d3-d452-4d8d-8061-ed6f161fb3b0,1648944000000,
8183,ae2ad367-e403-4560-9b5e-e5ee57b32848.binning_data.json,4272771,10000,47,2022-04-13 21:00:01.232,com.sec.android.app.shealth,2022-04-13 21:00:01.232,,1.509891,6451.42,328.83,8136,e7FCb+MfnB,com.sec.android.app.shealth,0,ae2ad367-e403-4560-9b5e-e5ee57b32848.achievement.json,ae2ad367-e403-4560-9b5e-e5ee57b32848,1649808000000,
14690,20637425-d7d0-4872-9e7b-44de5590891d.binning_data.json,7632569,10000,112,2022-03-19 20:39:31.820,com.sec.android.app.shealth,2022-03-18 21:07:52.391,20637425-d7d0-4872-9e7b-44de5590891d.source_info.json,1.5169243,11578.029,593.74,14578,VfS0qUERdZ,com.sec.android.app.shealth,0,20637425-d7d0-4872-9e7b-44de5590891d.achievement.json,20637425-d7d0-4872-9e7b-44de5590891d,1647648000000,
14460,fd307b68-cf08-4934-9257-094bf60be0b6.binning_data.json,7327185,10000,143,2022-04-08 20:08:33.107,com.sec.android.app.shealth,2022-04-07 21:01:18.410,fd307b68-cf08-4934-9257-094bf60be0b6.source_info.json,1.5873638,11630.91,591.62,14317,VfS0qUERdZ,com.sec.android.app.shealth,0,fd307b68-cf08-4934-9257-094bf60be0b6.achievement.json,fd307b68-cf08-4934-9257-094bf60be0b6,1649376000000,
13035,42b918f6-9ade-4e59-a357-f939d69cd838.binning_data.json,6652528,10000,109,2022-04-06 21:00:01.297,com.sec.android.app.shealth,2022-04-06 21:00:01.297,,1.5479856,10298.019,526.1699,12926,e7FCb+MfnB,com.sec.android.app.shealth,0,42b918f6-9ade-4e59-a357-f939d69cd838.achievement.json,42b918f6-9ade-4e59-a357-f939d69cd838,1649203200000,
8311,738b5cd9-e562-495a-8a8c-2babcc758fde.binning_data.json,4138423,10000,43,2022-04-16 21:00:01.387,com.sec.android.app.shealth,2022-04-16 21:00:01.387,,1.6108284,6666.29,334.18,8268,e7FCb+MfnB,com.sec.android.app.shealth,0,738b5cd9-e562-495a-8a8c-2babcc758fde.achievement.json,738b5cd9-e562-495a-8a8c-2babcc758fde,1650067200000,
14252,6382beee-f89b-44cb-9baf-d1142c05a667.binning_data.json,7455235,10000,59,2022-03-11 21:00:01.258,com.sec.android.app.shealth,2022-03-10 22:04:48.032,6382beee-f89b-44cb-9baf-d1142c05a667.source_info.json,1.4981673,11169.19,570.08997,14193,VfS0qUERdZ,com.sec.android.app.shealth,0,6382beee-f89b-44cb-9baf-d1142c05a667.achievement.json,6382beee-f89b-44cb-9baf-d1142c05a667,1646956800000,
7887,65ddb0df-e5e0-4d5e-8080-9e6d8d25b251.binning_data.json,4018451,10000,11,2022-03-18 20:59:59.778,com.sec.android.app.shealth,2022-03-18 05:35:01.362,65ddb0df-e5e0-4d5e-8080-9e6d8d25b251.source_info.json,1.5510451,6232.8,315.86,7876,VfS0qUERdZ,com.sec.android.app.shealth,0,65ddb0df-e5e0-4d5e-8080-9e6d8d25b251.achievement.json,65ddb0df-e5e0-4d5e-8080-9e6d8d25b251,1647561600000,
19734,3d5c1289-d1f4-47c7-accd-0ed59397f180.binning_data.json,10270741,10000,218,2022-04-11 21:03:22.177,com.sec.android.app.shealth,2022-04-11 21:00:01.278,,1.5097128,15505.87,798.42,19516,e7FCb+MfnB,com.sec.android.app.shealth,0,3d5c1289-d1f4-47c7-accd-0ed59397f180.achievement.json,3d5c1289-d1f4-47c7-accd-0ed59397f180,1649635200000,
14300,cc3ec72f-3a4a-4811-a692-345cd97fd4e3.binning_data.json,7065582,10000,90,2022-04-09 21:00:02.112,com.sec.android.app.shealth,2022-04-09 21:00:02.112,,1.6254017,11484.41,578.13,14210,e7FCb+MfnB,com.sec.android.app.shealth,0,cc3ec72f-3a4a-4811-a692-345cd97fd4e3.achievement.json,cc3ec72f-3a4a-4811-a692-345cd97fd4e3,1649462400000,
13404,7b2930b1-4b47-4bd2-93ed-6a7b2a095561.binning_data.json,6862598,10000,44,2022-04-19 21:00:01.312,com.sec.android.app.shealth,2022-04-19 21:00:01.312,,1.5396253,10565.83,537.14996,13360,e7FCb+MfnB,com.sec.android.app.shealth,0,7b2930b1-4b47-4bd2-93ed-6a7b2a095561.achievement.json,7b2930b1-4b47-4bd2-93ed-6a7b2a095561,1650326400000,
20550,3ce4287c-3bbc-46e0-944f-b896ec224d96.binning_data.json,11440091,10000,39,2022-03-22 20:52:46.190,com.sec.android.app.shealth,2022-03-21 21:00:56.830,3ce4287c-3bbc-46e0-944f-b896ec224d96.source_info.json,1.3894374,15895.29,825.25,20511,VfS0qUERdZ,com.sec.android.app.shealth,0,3ce4287c-3bbc-46e0-944f-b896ec224d96.achievement.json,3ce4287c-3bbc-46e0-944f-b896ec224d96,1647907200000,
16983,7b3dcec0-80ec-4f94-b375-7c04ad43a9c9.binning_data.json,8899078,10000,109,2022-03-14 21:00:03.143,com.sec.android.app.shealth,2022-03-13 21:00:09.472,,1.5053793,13396.49,685.0,16874,e7FCb+MfnB,com.sec.android.app.shealth,0,7b3dcec0-80ec-4f94-b375-7c04ad43a9c9.achievement.json,7b3dcec0-80ec-4f94-b375-7c04ad43a9c9,1647216000000,
13830,2c146346-f848-482c-9523-70d20cca783d.binning_data.json,7156087,10000,97,2022-04-22 21:04:44.553,com.sec.android.app.shealth,2022-04-22 21:00:01.400,,1.5271349,10928.31,559.69,13733,e7FCb+MfnB,com.sec.android.app.shealth,0,2c146346-f848-482c-9523-70d20cca783d.achievement.json,2c146346-f848-482c-9523-70d20cca783d,1650585600000,
16090,4479c0f3-ed96-4d36-850b-c3464cfcbae4.binning_data.json,8231495,10000,96,2022-04-12 20:59:41.413,com.sec.android.app.shealth,2022-04-11 21:03:22.356,4479c0f3-ed96-4d36-850b-c3464cfcbae4.source_info.json,1.5513124,12769.62,647.7,15994,VfS0qUERdZ,com.sec.android.app.shealth,0,4479c0f3-ed96-4d36-850b-c3464cfcbae4.achievement.json,4479c0f3-ed96-4d36-850b-c3464cfcbae4,1649721600000,
18407,6391060d-ef2d-4b11-81af-9acb65506023.binning_data.json,9664574,10000,88,2022-03-21 20:31:11.966,com.sec.android.app.shealth,2022-03-20 21:14:26.934,6391060d-ef2d-4b11-81af-9acb65506023.source_info.json,1.4911468,14411.3,741.00995,18319,VfS0qUERdZ,com.sec.android.app.shealth,0,6391060d-ef2d-4b11-81af-9acb65506023.achievement.json,6391060d-ef2d-4b11-81af-9acb65506023,1647820800000,
3914,3fbd64e2-2582-4eb2-bf49-6aa8d8c4c8a1.binning_data.json,2012398,10000,16,2022-04-14 21:00:03.862,com.sec.android.app.shealth,2022-04-14 21:00:03.862,,1.5562873,3131.87,158.37,3898,e7FCb+MfnB,com.sec.android.app.shealth,0,3fbd64e2-2582-4eb2-bf49-6aa8d8c4c8a1.achievement.json,3fbd64e2-2582-4eb2-bf49-6aa8d8c4c8a1,1649894400000,
13225,aa4f652a-f1af-4ab9-a6e5-fa19eab9b151.binning_data.json,6578816,10000,113,2022-04-25 21:00:01.177,com.sec.android.app.shealth,2022-04-25 21:00:01.177,,1.6197076,10655.76,534.92,13112,e7FCb+MfnB,com.sec.android.app.shealth,0,aa4f652a-f1af-4ab9-a6e5-fa19eab9b151.achievement.json,aa4f652a-f1af-4ab9-a6e5-fa19eab9b151,1650844800000,
10571,6474f7fa-8af3-4291-b9c6-2630d822a3e5.binning_data.json,5366608,10000,70,2022-03-25 20:55:03.400,com.sec.android.app.shealth,2022-03-24 21:43:36.425,6474f7fa-8af3-4291-b9c6-2630d822a3e5.source_info.json,1.5596832,8370.21,427.44998,10501,VfS0qUERdZ,com.sec.android.app.shealth,0,6474f7fa-8af3-4291-b9c6-2630d822a3e5.achievement.json,6474f7fa-8af3-4291-b9c6-2630d822a3e5,1648166400000,
11787,3013e116-ad3c-4e36-b054-7747359a97f7.binning_data.json,6068637,10000,33,2022-03-17 19:43:07.113,com.sec.android.app.shealth,2022-03-17 07:42:08.005,3013e116-ad3c-4e36-b054-7747359a97f7.source_info.json,1.5300468,9285.3,472.07,11754,VfS0qUERdZ,com.sec.android.app.shealth,0,3013e116-ad3c-4e36-b054-7747359a97f7.achievement.json,3013e116-ad3c-4e36-b054-7747359a97f7,1647475200000,
22216,eb3717b2-98e6-4bfc-a2cb-6b3b7220e8c3.binning_data.json,11705336,10000,53,2022-04-15 21:00:02.178,com.sec.android.app.shealth,2022-04-15 21:00:02.178,,1.4756219,17272.65,891.93994,22163,e7FCb+MfnB,com.sec.android.app.shealth,0,eb3717b2-98e6-4bfc-a2cb-6b3b7220e8c3.achievement.json,eb3717b2-98e6-4bfc-a2cb-6b3b7220e8c3,1649980800000,
17149,b1eb7cd8-912d-468d-b071-762ca903a611.binning_data.json,8711576,10000,234,2022-04-28 21:00:02.247,com.sec.android.app.shealth,2022-04-28 21:00:02.247,,1.5596832,13587.3,694.02997,16915,e7FCb+MfnB,com.sec.android.app.shealth,0,b1eb7cd8-912d-468d-b071-762ca903a611.achievement.json,b1eb7cd8-912d-468d-b071-762ca903a611,1651104000000,
10746,3bf8e4cb-b8e5-40ba-a482-4ac9dcd4f02c.binning_data.json,5183680,10000,141,2022-04-18 21:00:01.875,com.sec.android.app.shealth,2022-04-18 21:00:01.875,,1.6809427,8713.47,436.72998,10605,e7FCb+MfnB,com.sec.android.app.shealth,0,3bf8e4cb-b8e5-40ba-a482-4ac9dcd4f02c.achievement.json,3bf8e4cb-b8e5-40ba-a482-4ac9dcd4f02c,1650240000000,
26838,4910c2f1-b26f-4d09-bf30-5fd21414bb11.binning_data.json,13883196,10000,134,2022-03-28 20:01:20.414,com.sec.android.app.shealth,2022-03-27 21:12:55.539,4910c2f1-b26f-4d09-bf30-5fd21414bb11.source_info.json,1.5163122,21051.26,1080.39,26704,VfS0qUERdZ,com.sec.android.app.shealth,0,4910c2f1-b26f-4d09-bf30-5fd21414bb11.achievement.json,4910c2f1-b26f-4d09-bf30-5fd21414bb11,1648425600000,
13328,581a7a47-2893-4182-9d86-05346ed829e3.binning_data.json,7001469,10000,137,2022-04-17 21:00:02.885,com.sec.android.app.shealth,2022-04-17 21:00:02.885,,1.4978327,10487.03,538.85,13191,e7FCb+MfnB,com.sec.android.app.shealth,0,581a7a47-2893-4182-9d86-05346ed829e3.achievement.json,581a7a47-2893-4182-9d86-05346ed829e3,1650153600000,
9718,08861855-5417-4b9b-84a7-cc643ddf3d42.binning_data.json,4736463,10000,594,2022-05-01 21:00:01.505,com.sec.android.app.shealth,2022-05-01 21:00:01.505,,1.7001883,8052.88,420.90997,9124,e7FCb+MfnB,com.sec.android.app.shealth,0,08861855-5417-4b9b-84a7-cc643ddf3d42.achievement.json,08861855-5417-4b9b-84a7-cc643ddf3d42,1651363200000,
7082,cb0e2f14-1ec7-40f7-919c-dbc1226a1027.binning_data.json,3469075,10000,85,2022-04-21 21:00:01.152,com.sec.android.app.shealth,2022-04-21 21:00:01.152,,1.657352,5749.48,289.97998,6997,e7FCb+MfnB,com.sec.android.app.shealth,0,cb0e2f14-1ec7-40f7-919c-dbc1226a1027.achievement.json,cb0e2f14-1ec7-40f7-919c-dbc1226a1027,1650499200000,
13329,58364c2c-f766-4571-9c98-43e2d77ac078.binning_data.json,6783191,10000,30,2022-03-24 20:12:56.027,com.sec.android.app.shealth,2022-03-23 21:31:43.457,58364c2c-f766-4571-9c98-43e2d77ac078.source_info.json,1.5520967,10528.17,537.82996,13299,VfS0qUERdZ,com.sec.android.app.shealth,0,58364c2c-f766-4571-9c98-43e2d77ac078.achievement.json,58364c2c-f766-4571-9c98-43e2d77ac078,1648080000000,
21012,67e6b3d1-cdb0-4e89-a21d-4fa99218c6a5.binning_data.json,11487020,10000,45,2022-03-20 19:57:51.589,com.sec.android.app.shealth,2022-03-20 02:12:31.871,67e6b3d1-cdb0-4e89-a21d-4fa99218c6a5.source_info.json,1.4120972,16220.79,841.14996,20967,VfS0qUERdZ,com.sec.android.app.shealth,0,67e6b3d1-cdb0-4e89-a21d-4fa99218c6a5.achievement.json,67e6b3d1-cdb0-4e89-a21d-4fa99218c6a5,1647734400000,
17156,efc20928-25fb-4408-a893-a05f4412c73c.binning_data.json,8184583,10000,1530,2022-05-04 21:00:01.549,com.sec.android.app.shealth,2022-05-04 21:00:01.549,,1.7774589,14547.76,764.38,15626,e7FCb+MfnB,com.sec.android.app.shealth,0,efc20928-25fb-4408-a893-a05f4412c73c.achievement.json,efc20928-25fb-4408-a893-a05f4412c73c,1651622400000,
14511,3abf0eee-13d1-48ba-b9e0-11e9819e1674.binning_data.json,7396563,10000,77,2022-04-01 21:00:01.875,com.sec.android.app.shealth,2022-03-30 21:36:58.763,3abf0eee-13d1-48ba-b9e0-11e9819e1674.source_info.json,1.5494368,11460.509,584.99994,14434,VfS0qUERdZ,com.sec.android.app.shealth,0,3abf0eee-13d1-48ba-b9e0-11e9819e1674.achievement.json,3abf0eee-13d1-48ba-b9e0-11e9819e1674,1648684800000,
13396,07522605-ebf4-4967-9c0c-eae6bed5fd62.binning_data.json,6635171,10000,91,2022-04-20 21:00:02.334,com.sec.android.app.shealth,2022-04-20 21:00:02.334,,1.615586,10719.689,540.44995,13305,e7FCb+MfnB,com.sec.android.app.shealth,0,07522605-ebf4-4967-9c0c-eae6bed5fd62.achievement.json,07522605-ebf4-4967-9c0c-eae6bed5fd62,1650412800000,
24929,8cc96658-f3ba-46ca-aba5-ca82f810f455.binning_data.json,11768822,10000,1886,2022-04-24 21:00:01.426,com.sec.android.app.shealth,2022-04-24 21:00:01.426,,1.7710208,20842.83,1090.0499,23043,e7FCb+MfnB,com.sec.android.app.shealth,0,8cc96658-f3ba-46ca-aba5-ca82f810f455.achievement.json,8cc96658-f3ba-46ca-aba5-ca82f810f455,1650758400000,
15794,ae17d0a2-e471-4e0c-ab47-5c0ac74d3dcd.binning_data.json,6936203,10000,4019,2022-05-07 21:00:01.350,com.sec.android.app.shealth,2022-05-07 21:00:01.350,,2.0430443,14170.97,792.77997,11775,e7FCb+MfnB,com.sec.android.app.shealth,0,ae17d0a2-e471-4e0c-ab47-5c0ac74d3dcd.achievement.json,ae17d0a2-e471-4e0c-ab47-5c0ac74d3dcd,1651881600000,
17661,4beb2fc5-5d29-4c97-bda8-07aa40cd1528.binning_data.json,8984068,10000,69,2022-04-03 21:00:13.890,com.sec.android.app.shealth,2022-04-02 21:00:30.443,,1.5515699,13939.409,710.17,17592,e7FCb+MfnB,com.sec.android.app.shealth,0,4beb2fc5-5d29-4c97-bda8-07aa40cd1528.achievement.json,4beb2fc5-5d29-4c97-bda8-07aa40cd1528,1648944000000,
26179,0874f4bc-27c1-4fd4-9b80-723462a07e88.binning_data.json,13243668,10000,31,2022-03-27 18:45:30.190,com.sec.android.app.shealth,2022-03-26 21:15:02.316,0874f4bc-27c1-4fd4-9b80-723462a07e88.source_info.json,1.5544121,20586.12,1048.59,26148,VfS0qUERdZ,com.sec.android.app.shealth,0,0874f4bc-27c1-4fd4-9b80-723462a07e88.achievement.json,0874f4bc-27c1-4fd4-9b80-723462a07e88,1648339200000,
7636,549bbd5a-0ddf-43c5-b815-56399d233d04.binning_data.json,3925299,10000,142,2022-04-27 21:00:01.223,com.sec.android.app.shealth,2022-04-27 21:00:01.223,,1.5600464,6123.65,316.84,7494,e7FCb+MfnB,com.sec.android.app.shealth,0,549bbd5a-0ddf-43c5-b815-56399d233d04.achievement.json,549bbd5a-0ddf-43c5-b815-56399d233d04,1651017600000,
9335,c1509b64-2933-42d2-9a41-50686eaa0f62.binning_data.json,4715425,10000,228,2022-05-10 21:00:01.149,com.sec.android.app.shealth,2022-05-10 21:00:01.149,,1.606595,7575.78,389.68,9107,e7FCb+MfnB,com.sec.android.app.shealth,0,c1509b64-2933-42d2-9a41-50686eaa0f62.achievement.json,c1509b64-2933-42d2-9a41-50686eaa0f62,1652140800000,
16295,0abd3463-35e7-4463-a886-d431816e35d1.binning_data.json,8444728,10000,99,2022-03-23 19:15:02.390,com.sec.android.app.shealth,2022-03-22 21:40:43.674,0abd3463-35e7-4463-a886-d431816e35d1.source_info.json,1.5146468,12790.779,656.29,16196,VfS0qUERdZ,com.sec.android.app.shealth,0,0abd3463-35e7-4463-a886-d431816e35d1.achievement.json,0abd3463-35e7-4463-a886-d431816e35d1,1647993600000,
13035,35f96a0e-4b18-4948-9480-64a111ee8782.binning_data.json,6652528,10000,109,2022-04-06 19:20:09.847,com.sec.android.app.shealth,2022-04-05 21:19:52.847,35f96a0e-4b18-4948-9480-64a111ee8782.source_info.json,1.5479856,10298.019,526.1699,12926,VfS0qUERdZ,com.sec.android.app.shealth,0,35f96a0e-4b18-4948-9480-64a111ee8782.achievement.json,35f96a0e-4b18-4948-9480-64a111ee8782,1649203200000,
10214,a5600067-d816-4f90-8ab9-e5b8c482c3de.binning_data.json,5377138,10000,137,2022-05-13 21:00:01.050,com.sec.android.app.shealth,2022-05-13 21:00:01.050,,1.5028906,8081.25,414.97,10077,e7FCb+MfnB,com.sec.android.app.shealth,0,a5600067-d816-4f90-8ab9-e5b8c482c3de.achievement.json,a5600067-d816-4f90-8ab9-e5b8c482c3de,1652400000000,
