com.samsung.shealth.tracker.pedometer_step_count,6221053,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
57135,4,0,113,2022-08-18 19:14:00.000,,,2022-08-18 19:15:00.646,2022-08-18 19:14:00.486,113,1.5745064,89.95999,4.5199995,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 19:15:00.000,46005ca1-647c-457c-8387-2c8ab3254337,
46913,4,0,90,2022-08-18 05:55:00.000,,,2022-08-18 05:56:44.406,2022-08-18 05:56:44.406,90,1.5,70.37,3.59,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 05:56:00.000,2fc3bd39-7854-4046-af1f-5a15a1abcfc1,
35989,4,0,64,2022-08-19 16:36:00.000,,,2022-08-19 16:38:50.560,2022-08-19 16:36:40.947,64,1.3623492,49.030003,2.54,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 16:37:00.000,e21bac6b-f00d-4425-82f9-9a7a40c56888,
57541,4,0,112,2022-08-18 19:15:00.000,,,2022-08-18 19:17:45.516,2022-08-18 19:17:45.516,112,1.5277778,87.91,4.48,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 19:16:00.000,1d4d8333-4b35-4347-9b30-4b5f106efaaf,
13272,4,0,28,2022-08-18 10:33:00.000,,,2022-08-18 10:33:13.262,2022-08-18 10:33:02.866,28,1.6680788,22.14,0.94000006,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 10:34:00.000,8d27a406-779a-4d46-b543-f58b99cbfa97,
23490,4,0,45,2022-08-18 06:09:00.000,,,2022-08-18 06:12:35.603,2022-08-18 06:12:35.603,45,1.5555556,36.54,1.94,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 06:10:00.000,8bd3f6a2-2ed1-4d5e-b2c7-fe2f10efe632,
34913,4,0,65,2022-08-19 16:37:00.000,,,2022-08-19 16:38:50.706,2022-08-19 16:38:50.706,65,1.4444444,50.43,2.52,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 16:38:00.000,1503cb37-be28-4ca0-86b0-2364a1a11722,
54631,4,6,108,2022-08-18 19:16:00.000,,,2022-08-18 19:17:45.626,2022-08-18 19:17:45.626,114,1.6944444,92.57,4.74,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 19:17:00.000,ed03419f-95c6-4745-9311-d9256f6d84df,
50817,4,0,100,2022-08-18 06:24:00.000,,,2022-08-18 06:35:03.050,2022-08-18 06:35:03.050,100,1.5555556,79.05,3.97,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 06:25:00.000,91459876-01e0-46b1-90bc-0e0c4598c39b,
10296,4,0,20,2022-08-19 16:38:00.000,,,2022-08-19 16:38:50.829,2022-08-19 16:38:50.829,20,1.5277778,15.73,0.77,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 16:39:00.000,d707fafa-5afb-4130-bd22-60dba7b81677,
57409,4,0,116,2022-08-18 19:17:00.000,,,2022-08-18 19:17:59.829,2022-08-18 19:17:45.754,116,1.6079236,92.309975,4.639999,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 19:18:00.000,dbe55075-30dc-4c35-9c33-56034e4f92bd,
57622,4,0,102,2022-08-18 06:25:00.000,,,2022-08-18 06:35:03.085,2022-08-18 06:35:03.085,102,1.3611112,78.43,4.05,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 06:26:00.000,5d021df1-4a1f-4db3-b30d-90ebcca1fd9e,
17636,4,0,32,2022-08-18 12:17:00.000,,,2022-08-18 12:17:52.615,2022-08-18 12:17:36.303,32,1.378405,24.309998,1.1899998,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 12:18:00.000,a9a6cb68-8b09-4793-96d4-1fbbb9b68f58,
4848,4,1,15,2022-08-19 16:48:00.000,,,2022-08-19 16:48:10.890,2022-08-19 16:48:10.890,16,2.9722223,14.41,0.73,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 16:49:00.000,5a9b8505-2506-40cd-b3f3-e6489b2443e9,
34983,4,0,66,2022-08-17 16:55:00.000,,,2022-08-17 16:56:29.099,2022-08-17 16:55:31.243,66,1.4649692,51.24999,2.559999,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-17 16:56:00.000,98156a0c-ba2b-475d-93f9-11daf3d6a131,
35420,4,0,68,2022-08-18 06:26:00.000,,,2022-08-18 06:35:03.133,2022-08-18 06:35:03.133,68,1.5,53.13,2.71,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 06:27:00.000,4a9c8a51-1f94-4ed4-b70a-21c1d53a102e,
11191,4,0,23,2022-08-19 16:59:00.000,,,2022-08-19 17:01:17.111,2022-08-19 17:01:17.111,23,1.6111112,18.03,0.86,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:00:00.000,077faae2-34ec-4a64-b562-8d904d22924f,
55539,4,0,113,2022-08-17 16:56:00.000,,,2022-08-17 16:59:24.283,2022-08-17 16:56:29.227,113,1.6210222,90.02998,4.519999,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-17 16:57:00.000,53bcff5d-b630-43c1-8ae8-d989b92606fe,
2272,4,0,7,2022-08-18 06:49:00.000,,,2022-08-18 06:50:14.153,2022-08-18 06:49:18.617,7,3.0142038,6.85,0.39,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 06:50:00.000,02a55fd3-3ffc-4e1a-9505-bf99513532d1,
28044,4,0,51,2022-08-19 17:00:00.000,,,2022-08-19 17:01:17.225,2022-08-19 17:01:17.225,51,1.3888888,38.95,2.0,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:01:00.000,1c9d3989-1444-48d1-8a36-d162a130e680,
53422,4,0,108,2022-08-17 16:57:00.000,,,2022-08-17 16:59:24.411,2022-08-17 16:59:24.411,108,1.6111112,86.07,4.25,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-17 16:58:00.000,b5d3873c-58af-483e-a716-b174d89ae3af,
18829,4,0,39,2022-08-18 13:04:00.000,,,2022-08-18 13:05:50.698,2022-08-18 13:05:50.698,39,1.6388888,30.86,1.5,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 13:05:00.000,6078df75-286a-4265-bd22-d876edc4fce3,
5423,4,0,12,2022-08-18 07:11:00.000,,,2022-08-18 07:15:03.207,2022-08-18 07:15:03.207,12,1.7222222,9.34,0.45,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 07:12:00.000,746ef087-25ba-424b-a8aa-7f197a5eea2e,
27820,4,0,49,2022-08-19 17:01:00.000,,,2022-08-19 17:04:50.528,2022-08-19 17:01:17.325,49,1.3310182,37.03,1.9100001,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:02:00.000,6d65e27f-25e3-47d1-9412-579ebbac0fc4,
14239,4,0,24,2022-08-19 10:14:00.000,,,2022-08-19 10:15:01.393,2022-08-19 10:15:01.393,24,1.25,17.8,0.89,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 10:15:00.000,b88aeaee-d044-4101-98a4-3b7093d4ad7d,
34511,4,0,71,2022-08-17 16:58:00.000,,,2022-08-17 16:59:24.547,2022-08-17 16:59:24.547,71,1.6388888,56.56,2.84,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-17 16:59:00.000,92ff6ba1-ca9e-45a9-8776-513ad43d1e97,
9056,4,0,16,2022-08-17 16:59:00.000,,,2022-08-17 16:59:24.601,2022-08-17 16:59:24.601,16,1.5833334,14.34,0.77,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-17 17:00:00.000,b8c43626-73ce-46d5-b902-ffe6102c0c20,
16546,4,0,34,2022-08-18 13:05:00.000,,,2022-08-18 13:05:50.926,2022-08-18 13:05:50.849,34,1.6371924,27.09,1.3299999,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 13:06:00.000,ad1765d1-5bca-4379-89fd-05379109fcf9,
9601,4,0,21,2022-08-17 17:00:00.000,,,2022-08-17 17:03:02.246,2022-08-17 17:03:02.246,21,1.6944444,16.27,0.78,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-17 17:01:00.000,3acbd555-94cb-42a7-bb68-a75c9f1a52d7,
11343,4,0,24,2022-08-19 10:15:00.000,,,2022-08-19 10:23:14.102,2022-08-19 10:23:14.102,24,1.6388888,18.59,0.94,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 10:16:00.000,ca490b39-7574-44ed-add6-ce9f3f5e4620,
29688,4,0,53,2022-08-19 17:02:00.000,,,2022-08-19 17:04:50.628,2022-08-19 17:04:50.628,53,1.3611112,40.41,2.01,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:03:00.000,726357a9-ef16-4f97-8208-ba44853a25ef,
12325,4,0,28,2022-08-19 10:20:00.000,,,2022-08-19 10:23:14.194,2022-08-19 10:23:14.194,28,1.8611112,22.94,1.08,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 10:21:00.000,76844b72-7329-43da-9a35-ec9a77ef1916,
4569,4,1,7,2022-08-17 17:01:00.000,,,2022-08-17 17:03:02.324,2022-08-17 17:03:02.324,8,1.8055555,8.25,0.58,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-17 17:02:00.000,44aa15ee-197d-4264-bd51-7188de060eed,
56066,4,0,101,2022-08-19 17:03:00.000,,,2022-08-19 17:04:50.758,2022-08-19 17:04:50.758,101,1.3888888,77.87,4.02,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:04:00.000,ebe61b0d-c7e2-4a80-bb24-6fb7971ee1df,
17324,4,0,34,2022-08-19 10:42:00.000,,,2022-08-19 10:42:49.318,2022-08-19 10:42:49.318,34,1.5833334,27.43,1.35,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 10:43:00.000,26f4bacc-2152-4297-b434-b1773f0533e4,
31174,4,0,52,2022-08-19 17:04:00.000,,,2022-08-19 17:04:51.305,2022-08-19 17:04:50.844,52,1.3270531,41.37,2.33,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:05:00.000,ce12b238-c282-4b69-9b92-c53f3d655b84,
51304,4,0,86,2022-08-18 19:18:00.000,,,2022-08-18 19:18:59.648,2022-08-18 19:18:00.533,86,1.2708508,65.200035,3.3999982,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 19:19:00.000,3e6b19ea-c915-4ada-aec6-4042b864b8b1,
21593,4,0,38,2022-08-18 13:06:00.000,,,2022-08-18 13:08:32.463,2022-08-18 13:08:32.463,38,1.5555556,33.59,1.98,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 13:07:00.000,cd0e427b-55d8-4c74-a1ba-29f665d171cb,
5232,4,0,11,2022-08-19 10:45:00.000,,,2022-08-19 10:46:41.916,2022-08-19 10:46:41.916,11,1.6111113,8.43,0.41,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 10:46:00.000,b5e6edd7-d034-4bde-8640-1f4139461e52,
4843,4,0,11,2022-08-19 17:09:00.000,,,2022-08-19 17:10:18.861,2022-08-19 17:10:18.861,11,1.7777779,8.61,0.41,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:10:00.000,07c72734-34dc-49a9-a76a-5f98b8ea38ce,
28158,4,3,60,2022-08-18 19:19:00.000,,,2022-08-18 19:19:59.460,2022-08-18 19:19:00.406,63,1.9645616,55.319992,3.0499995,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 19:20:00.000,175e71a8-39d5-4609-991c-fec1ef91c985,
60000,4,0,122,2022-08-19 10:46:00.000,,,2022-08-19 10:47:09.353,2022-08-19 10:46:41.979,122,1.6158338,96.95002,4.8499994,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 10:47:00.000,5d653f51-1a8d-4024-b60f-947de429fe45,
4588,4,0,9,2022-08-18 19:20:00.000,,,2022-08-18 19:21:09.844,2022-08-18 19:20:00.247,9,1.5516179,7.12,0.35,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 19:21:00.000,75f99f41-5651-41c1-b4db-e440efaf1700,
4516,4,0,12,2022-08-19 17:10:00.000,,,2022-08-19 17:10:21.972,2022-08-19 17:10:19.701,12,2.2450993,10.139999,0.44,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:11:00.000,806ada74-2171-4caf-95b7-ee15fd42ef57,
17412,4,1,33,2022-08-18 13:07:00.000,,,2022-08-18 13:08:32.564,2022-08-18 13:08:32.564,34,1.6666666,29.02,1.62,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 13:08:00.000,e38d86c2-24f5-42c8-8ba4-2ac04bc32cb0,
59287,4,0,119,2022-08-19 10:47:00.000,,,2022-08-19 10:52:54.060,2022-08-19 10:47:09.465,119,1.5910684,94.33,4.76,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 10:48:00.000,d584c868-18e6-4d6b-864d-a2a2e155408f,
2243,4,0,7,2022-08-18 20:36:00.000,,,2022-08-18 20:36:58.019,2022-08-18 20:36:57.637,7,2.97324,6.67,0.27,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 20:37:00.000,a0270f29-45e9-4455-964e-7caa23a23a33,
9855,4,1,20,2022-08-19 17:24:00.000,,,2022-08-19 17:24:49.508,2022-08-19 17:24:49.508,21,1.9166667,18.89,1.06,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:25:00.000,bfa4c080-ebbc-44ae-ba33-fb49df9033c1,
4575,4,0,10,2022-08-18 07:12:00.000,,,2022-08-18 07:15:03.252,2022-08-18 07:15:03.252,10,1.7222223,7.88,0.37,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 07:13:00.000,b688b97a-a4cc-4121-90a7-8fa9ed3720a3,
22099,4,0,49,2022-08-18 20:58:00.000,,,2022-08-18 20:58:34.086,2022-08-18 20:58:33.627,49,1.7887403,39.53,1.8499999,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 20:59:00.000,027921b6-f08d-4479-bc76-f6e306e3a12b,
3396,4,1,6,2022-08-18 07:17:00.000,,,2022-08-18 07:17:11.289,2022-08-18 07:17:09.842,7,2.0225372,6.87,0.39,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 07:18:00.000,3fdecd84-0cd2-4167-8f46-207c0947433f,
24884,4,0,43,2022-08-18 13:08:00.000,,,2022-08-18 13:09:48.071,2022-08-18 13:08:34.028,43,1.4430679,35.91,2.01,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 13:09:00.000,3b900a0e-7c7e-4d2f-be90-6d636749f720,
2785,4,0,6,2022-08-18 21:02:00.000,,,2022-08-18 21:02:09.802,2022-08-18 21:02:09.802,6,1.6944444,4.72,0.21,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 21:03:00.000,89bf5f10-5494-41d2-af8f-26688ae94f6d,
60000,4,0,129,2022-08-19 10:48:00.000,,,2022-08-19 10:52:54.153,2022-08-19 10:52:54.153,129,1.7353334,104.12,5.16,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 10:49:00.000,76ddecfc-78e0-4d31-88c7-d3d05f6b4194,
2288,4,1,6,2022-08-18 07:28:00.000,,,2022-08-18 07:28:45.041,2022-08-18 07:28:44.797,7,2.8837671,6.6,0.35000002,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 07:29:00.000,e61f00ec-adc0-4ff4-8cec-e94a8dee2054,
15119,4,0,33,2022-08-20 09:14:00.000,,,2022-08-20 09:15:01.003,2022-08-20 09:15:01.003,33,1.7777778,26.88,1.3,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 09:15:00.000,2bf1477e-6abe-4486-9653-5b6fd5e259dc,
6601,4,0,16,2022-08-18 22:38:00.000,,,2022-08-18 22:38:54.431,2022-08-18 22:38:54.431,16,1.9722222,13.02,0.57,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 22:39:00.000,7f3b3210-7a30-41fe-b4ec-c05e0c2e38ae,
37692,4,4,82,2022-08-18 07:46:00.000,,,2022-08-18 07:47:36.971,2022-08-18 07:47:36.971,86,1.9444444,73.29,3.5,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 07:47:00.000,1e39d722-896e-40d0-bb92-462575ee6b70,
58194,4,0,104,2022-08-18 13:09:00.000,,,2022-08-18 13:10:49.024,2022-08-18 13:09:48.189,104,1.3745253,79.99,4.15,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 13:10:00.000,374ff088-6a24-484e-8a97-ee66b5341d0a,
9322,4,0,16,2022-08-19 05:22:00.000,,,2022-08-19 05:23:19.197,2022-08-19 05:23:19.197,16,1.3333334,12.43,0.58,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 05:23:00.000,2f763f3f-beca-413a-b729-5da569dcf303,
53992,4,9,100,2022-08-18 07:47:00.000,,,2022-08-18 07:50:12.950,2022-08-18 07:47:37.024,109,1.6409614,88.6,4.66,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 07:48:00.000,050e1df7-f186-4431-8216-b7aaf2b3f216,
55273,4,36,98,2022-08-19 10:49:00.000,,,2022-08-19 10:52:54.207,2022-08-19 10:52:54.207,134,2.2222223,122.83,6.92,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 10:50:00.000,4bcb12d9-5173-4eca-be78-d0530815ee34,
10383,4,8,17,2022-08-18 13:10:00.000,,,2022-08-18 13:10:49.166,2022-08-18 13:10:49.166,25,2.138889,22.21,1.24,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 13:11:00.000,5a9aba34-261d-4c5a-a28c-73c0ab23071f,
54497,4,0,100,2022-08-19 05:23:00.000,,,2022-08-19 05:28:19.814,2022-08-19 05:23:19.246,100,1.4195086,77.36,3.9999993,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 05:24:00.000,b6672e95-9be3-4c9c-b612-2be5f8a0c9f9,
13332,4,0,25,2022-08-20 09:15:00.000,,,2022-08-20 09:15:23.708,2022-08-20 09:15:23.708,25,1.5833334,21.11,1.12,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 09:16:00.000,5e07ac7d-975e-4cf4-9b3f-b216ab56beea,
10346,4,2,21,2022-08-19 17:25:00.000,,,2022-08-19 17:26:59.005,2022-08-19 17:26:59.005,23,1.9166666,19.83,1.01,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:26:00.000,a7e1bcd2-a24e-4e69-aea1-bc6c34619fc3,
15557,4,0,33,2022-08-18 13:11:00.000,,,2022-08-18 13:13:36.662,2022-08-18 13:13:36.662,33,1.8055556,28.09,1.5,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 13:12:00.000,4955c57b-5c37-4af7-8709-e83734dadf48,
54314,4,0,106,2022-08-19 05:24:00.000,,,2022-08-19 05:28:19.911,2022-08-19 05:28:19.911,106,1.5277778,82.98,4.24,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 05:25:00.000,cc7d4a63-7b06-4d38-9f47-ebb8b68ede42,
6785,4,2,18,2022-08-19 17:27:00.000,,,2022-08-19 17:28:51.379,2022-08-19 17:27:00.349,20,3.3381941,22.650002,1.35,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:28:00.000,ca5963a5-721f-433f-8392-dd91f4639046,
29262,4,1,56,2022-08-18 13:13:00.000,,,2022-08-18 13:14:17.528,2022-08-18 13:13:36.765,57,1.6000079,46.82,2.48,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 13:14:00.000,a99f3199-d56d-48f3-a346-633f98033dfa,
54484,4,0,106,2022-08-19 05:25:00.000,,,2022-08-19 05:28:19.976,2022-08-19 05:28:19.976,106,1.5277778,83.24,4.24,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 05:26:00.000,8ec26049-6a10-43d2-bcf6-537b312519fe,
60000,4,0,130,2022-08-19 10:50:00.000,,,2022-08-19 10:52:54.285,2022-08-19 10:52:54.285,130,1.749,104.94,5.2,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 10:51:00.000,36fc7537-5538-4024-9adf-bfb7136f7e09,
38961,4,0,75,2022-08-19 17:29:00.000,,,2022-08-19 17:29:59.476,2022-08-19 17:29:49.538,75,1.5086827,58.780003,2.9399993,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:30:00.000,70fe1528-59a3-40a8-aa18-91f8f928f053,
14914,4,13,19,2022-08-20 09:16:00.000,,,2022-08-20 09:23:33.720,2022-08-20 09:23:33.720,32,2.1944444,32.73,2.11,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 09:17:00.000,e3fd829e-3614-470b-9322-504fe50ef742,
54873,4,0,105,2022-08-19 05:26:00.000,,,2022-08-19 05:28:20.017,2022-08-19 05:28:20.017,105,1.5,82.31,4.2,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 05:27:00.000,8931cda2-af7f-45e4-91df-36bf03a8fc31,
49600,4,2,96,2022-08-18 13:14:00.000,,,2022-08-18 13:15:00.215,2022-08-18 13:14:17.637,98,1.6108781,79.9,4.149999,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 13:15:00.000,9c612f2f-64c3-4ec8-b7e6-7b4bce41e847,
60000,4,0,131,2022-08-19 10:51:00.000,,,2022-08-19 10:52:54.355,2022-08-19 10:52:54.355,131,1.7685,106.11,5.24,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 10:52:00.000,895ccf8b-c121-4d08-9fbb-d3c979b99378,
59206,4,0,114,2022-08-18 07:48:00.000,,,2022-08-18 07:50:13.026,2022-08-18 07:50:13.026,114,1.5,88.81,4.56,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 07:49:00.000,70118bb6-38e5-4133-b26a-99fa45bb65dd,
57965,4,0,122,2022-08-20 09:17:00.000,,,2022-08-20 09:23:33.828,2022-08-20 09:23:33.828,122,1.6944444,98.22,4.88,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 09:18:00.000,62248830-9dee-45d9-b26d-46e1586469ed,
55119,4,0,101,2022-08-19 17:30:00.000,,,2022-08-19 17:35:01.657,2022-08-19 17:30:00.192,101,1.4049498,77.44,3.9699996,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:31:00.000,bb512e8b-e71a-403a-8c41-d5f7a20cc70c,
54176,4,0,105,2022-08-19 05:27:00.000,,,2022-08-19 05:28:20.071,2022-08-19 05:28:20.071,105,1.5277778,82.77,4.2,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 05:28:00.000,2b6f6ff2-7eb6-410d-8791-da71b2f4235f,
53786,4,15,95,2022-08-18 07:49:00.000,,,2022-08-18 07:50:13.114,2022-08-18 07:50:13.114,110,1.7777778,95.62,5.41,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 07:50:00.000,f5449a8b-46f6-4db6-b3bb-2c1298cd12c1,
17786,4,0,34,2022-08-19 05:28:00.000,,,2022-08-19 05:28:20.115,2022-08-19 05:28:20.115,34,1.5,26.68,1.36,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 05:29:00.000,1fdbf021-12a2-4798-89b0-ea8930151966,
26233,4,0,54,2022-08-19 05:31:00.000,,,2022-08-19 05:35:01.192,2022-08-19 05:31:41.568,54,1.616627,42.41,2.05,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 05:32:00.000,0bf6f7c7-e803-4f6f-8f27-39fef89b2ba6,
28085,4,0,61,2022-08-20 09:18:00.000,,,2022-08-20 09:23:33.885,2022-08-20 09:23:33.885,61,1.75,49.15,2.4,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 09:19:00.000,485af063-563b-4a29-bab4-e0c857fd4df8,
51622,4,0,102,2022-08-19 10:52:00.000,,,2022-08-19 10:53:23.923,2022-08-19 10:52:54.415,102,1.5557162,80.310005,4.0499997,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 10:53:00.000,775ad4d9-9ee6-4293-915a-3db6dcb5a30a,
16049,4,0,33,2022-08-19 05:54:00.000,,,2022-08-19 05:55:00.912,2022-08-19 05:55:00.912,33,1.7222222,27.64,1.48,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 05:55:00.000,7b1d664f-5e8a-4a61-8692-b73c1aa799c8,
56481,4,8,109,2022-08-18 07:50:00.000,,,2022-08-18 07:51:32.057,2022-08-18 07:50:13.166,117,1.6792979,94.850006,4.9399996,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 07:51:00.000,35a120ce-66e9-4deb-a43a-fac342532e07,
57915,4,0,115,2022-08-18 13:15:00.000,,,2022-08-18 13:16:20.870,2022-08-18 13:16:20.870,115,1.5833334,91.7,4.6,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 13:16:00.000,249bceb1-15f0-476d-b66a-1e1002d6db99,
55017,4,0,108,2022-08-19 05:55:00.000,,,2022-08-19 05:55:59.750,2022-08-19 05:55:22.479,108,1.5475198,85.13999,4.2999997,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 05:56:00.000,f0e44965-1dcb-42da-a9aa-a37096b90e38,
58022,4,0,108,2022-08-19 17:31:00.000,,,2022-08-19 17:35:01.758,2022-08-19 17:35:01.758,108,1.4444444,83.81,4.3,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:32:00.000,a8530fa8-5293-4ad8-a84a-dc62d4b37b30,
58526,4,0,114,2022-08-18 07:51:00.000,,,2022-08-18 07:53:59.056,2022-08-18 07:51:32.132,114,1.5299096,89.53999,4.56,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 07:52:00.000,661f301b-e3df-4bf0-baf7-e98a3276ebcd,
29023,4,0,58,2022-08-19 05:56:00.000,,,2022-08-19 05:56:30.953,2022-08-19 05:56:00.455,58,1.5801084,45.859993,2.2699997,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 05:57:00.000,62636f00-1e27-4037-8d39-cef7de90aeaa,
