com.samsung.shealth.exercise.weather,6221053,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
,0,2022-08-17 15:40:17.651,41.08748,,ENE. 60,Fair,0,1,TWC,2022-08-17 15:40:17.655,2022-08-17 15:40:17.655,1,29.043839,28.0,63,UTC+0300,e7FCb+MfnB,e1bc22db-004f-4f84-9d7b-3603b095c002,com.sec.android.app.shealth,km/h,0,2.0,1,9dde87f9-6ccf-42dd-8d3e-20b7cae718c7,
,0,2022-06-18 12:40:09.923,36.89019,,E. 100,Fair,0,1,TWC,2022-06-18 12:40:09.926,2022-06-18 12:40:09.926,1,30.67989,30.0,51,UTC+0300,e7FCb+MfnB,f266d6ec-320a-4c92-beee-c03a68b6e743,com.sec.android.app.shealth,km/h,0,5.0,1,9985a998-11da-4c19-9c88-a2b63dc771b5,
,0,2022-05-09 15:34:38.230,36.923084,,ENE. 70,Partly Cloudy,0,1,TWC,2022-05-09 15:34:38.233,2022-05-09 15:34:38.233,1,30.683533,22.0,40,UTC+0300,e7FCb+MfnB,2b18daca-a285-4a3f-af4b-66f39b750ebe,com.sec.android.app.shealth,km/h,0,2.0,2,7aacf14c-4407-4f42-8ce8-63372a0cf39c,
,0,2022-06-21 12:33:23.869,36.922916,,SE. 140,Fair,0,1,TWC,2022-06-21 12:33:23.873,2022-06-21 12:33:23.873,1,30.68358,28.0,51,UTC+0300,e7FCb+MfnB,b6530145-351c-45f6-93ed-a34bbedc3f01,com.sec.android.app.shealth,km/h,0,8.0,1,67778b2a-188e-49e7-af3f-4272303e31a8,
,0,2022-06-26 16:02:35.973,41.08762,,WNW. 300,Fair,0,1,TWC,2022-06-26 16:02:35.975,2022-06-26 16:02:35.975,1,29.043985,24.0,58,UTC+0300,e7FCb+MfnB,37f115a7-6a8b-467f-802c-9f899129a65d,com.sec.android.app.shealth,km/h,0,2.0,1,de054aa5-7213-415e-874d-0613f6878db5,
,0,2022-06-05 08:58:56.160,40.98993,,S. 190,Fair,0,1,TWC,2022-06-05 08:58:56.164,2022-06-05 08:58:56.164,1,29.022114,26.0,54,UTC+0300,e7FCb+MfnB,18f462bc-7f16-4492-949a-f697abc3fc7c,com.sec.android.app.shealth,km/h,0,10.0,1,79022122-18e7-4039-99f1-eff971333881,
,0,2022-06-29 15:48:21.543,41.088223,,NW. 320,Partly Cloudy,0,1,TWC,2022-06-29 15:48:21.545,2022-06-29 15:48:21.545,1,29.043844,23.0,71,UTC+0300,e7FCb+MfnB,5b3a80a2-4a6b-477b-926d-953da4749ae0,com.sec.android.app.shealth,km/h,0,3.0,2,aa3cbcdc-4c80-4121-8b50-db68b0f4a9bc,
,0,2022-07-01 18:09:21.096,41.086826,,N. 0,Fair,0,1,TWC,2022-07-01 18:09:21.098,2022-07-01 18:09:21.098,1,29.04293,23.0,83,UTC+0300,e7FCb+MfnB,3f413426-9d0e-44c1-b12d-cfc5b0ec64a7,com.sec.android.app.shealth,km/h,0,2.0,18,787418b9-944e-4133-8361-5e928a8466d8,
,0,2022-06-11 12:23:00.475,36.92288,,SE. 130,Partly Cloudy/Wind,0,1,TWC,2022-06-11 12:23:00.478,2022-06-11 12:23:00.478,1,30.68354,26.0,64,UTC+0300,e7FCb+MfnB,fede316c-e831-41a9-b755-3b280d756b5e,com.sec.android.app.shealth,km/h,0,34.0,2,f8b32a36-24a2-4115-a6ca-e5838c016c1a,
,0,2022-07-07 09:31:55.850,41.08814,,NW. 310,Partly Cloudy,0,1,TWC,2022-07-07 09:31:55.851,2022-07-07 09:31:55.851,1,29.04384,27.0,67,UTC+0300,e7FCb+MfnB,47b5aa7d-f33f-43cb-85dc-3040540462cf,com.sec.android.app.shealth,km/h,0,3.0,2,fd38275d-3780-47a7-8ae5-367bffd45ce6,
,0,2022-07-12 16:33:19.687,41.088245,,NE. 50,Fair,0,1,TWC,2022-07-12 16:33:19.690,2022-07-12 16:33:19.690,1,29.04379,23.0,62,UTC+0300,e7FCb+MfnB,3ee78cf5-0abe-40cf-8e9a-12cc292117f9,com.sec.android.app.shealth,km/h,0,24.0,1,354d929b-e278-4f22-bf0d-8701dfe4ee9d,
,0,2022-06-13 12:36:06.364,36.92294,,SE. 130,Partly Cloudy,0,1,TWC,2022-06-13 12:36:06.367,2022-06-13 12:36:06.367,1,30.683512,27.0,57,UTC+0300,e7FCb+MfnB,3db25f6e-6124-436a-be9f-5e7fc62423af,com.sec.android.app.shealth,km/h,0,11.0,2,0b20aaf9-e291-4b64-a5e5-d67685456f2b,
,0,2022-07-14 14:02:06.955,40.984795,,NE. 40,Fair/Wind,0,1,TWC,2022-07-14 14:02:06.957,2022-07-14 14:02:06.957,1,29.025785,28.0,38,UTC+0300,e7FCb+MfnB,be8b73bf-f0f0-41f6-8d51-5741a5d8c54d,com.sec.android.app.shealth,km/h,0,34.0,1,46b1f48a-20d5-4e49-9ffc-f657fc78cf01,
,0,2022-08-18 08:54:34.403,41.085403,,WNW. 290,Fair,0,1,TWC,2022-08-18 08:54:34.406,2022-08-18 08:54:34.406,1,29.047165,31.0,47,UTC+0300,e7FCb+MfnB,6d68a0ba-0615-4324-aab2-08c28f791208,com.sec.android.app.shealth,km/h,0,2.0,1,30f0fc68-de00-4f2f-9045-015c917cb0a1,
,0,2022-07-15 15:37:30.133,41.088165,,ENE. 70,Fair,0,1,TWC,2022-07-15 15:37:30.135,2022-07-15 15:37:30.135,1,29.043818,25.0,67,UTC+0300,e7FCb+MfnB,5285119e-2cd6-4362-bb03-35a70aa6eeb4,com.sec.android.app.shealth,km/h,0,3.0,1,634bbef0-20b6-4843-9ea1-71f0f84e83eb,
,0,2022-06-18 09:14:45.629,36.887886,,S. 190,Fair,0,1,TWC,2022-06-18 09:14:45.630,2022-06-18 09:14:45.630,1,30.674994,34.0,35,UTC+0300,e7FCb+MfnB,d1a6f926-0bbc-429c-be2b-1b754ef84dd5,com.sec.android.app.shealth,km/h,0,13.0,1,3d8ed357-161d-4ee5-b7e5-e15d680a8417,
,0,2022-07-21 16:08:30.871,41.088196,,N. 350,Fair,0,1,TWC,2022-07-21 16:08:30.875,2022-07-21 16:08:30.875,1,29.043829,25.0,67,UTC+0300,e7FCb+MfnB,c9d55852-e66e-4ec2-8a0b-e899fd24e415,com.sec.android.app.shealth,km/h,0,2.0,1,2f765a5d-f246-42fc-90cf-ea39a5621890,
,0,2022-08-02 16:25:40.929,41.088215,,N. 10,Fair,0,1,TWC,2022-08-02 16:25:40.932,2022-08-02 16:25:40.932,1,29.043907,24.0,69,UTC+0300,e7FCb+MfnB,9793aac0-a640-4338-83f5-7d6aceeec649,com.sec.android.app.shealth,km/h,0,8.0,1,b1e7d18c-73a9-41c0-91db-20dda80881de,
,0,2022-06-20 16:34:09.946,36.92289,,SSE. 160,Fair,0,1,TWC,2022-06-20 16:34:09.949,2022-06-20 16:34:09.949,1,30.683514,26.0,67,UTC+0300,e7FCb+MfnB,5abf21d0-3a39-4404-8e7a-9fa7e3fd45b8,com.sec.android.app.shealth,km/h,0,3.0,1,106ea4a4-0ec1-4135-b54f-baa2defde391,
,0,2022-08-07 10:50:54.626,40.986385,,ENE. 70,Partly Cloudy,0,1,TWC,2022-08-07 10:50:54.628,2022-08-07 10:50:54.628,1,29.020933,30.0,53,UTC+0300,e7FCb+MfnB,e354f6ee-b50a-44f5-afcc-e763d5ba1575,com.sec.android.app.shealth,km/h,0,31.0,2,fa114a71-dcbc-4ec4-acb5-c14203180608,
,0,2022-08-12 16:24:25.593,41.087456,,N. 0,Mostly Cloudy,0,1,TWC,2022-08-12 16:24:25.595,2022-08-12 16:24:25.595,1,29.043951,24.0,79,UTC+0300,e7FCb+MfnB,b956ee69-b6d2-47fc-b93d-886390331884,com.sec.android.app.shealth,km/h,0,5.0,3,d153cb65-66ae-465c-9227-ea872eb84c62,
,0,2022-06-25 18:05:49.065,41.08773,,NE. 50,Partly Cloudy,0,1,TWC,2022-06-25 18:05:49.068,2022-06-25 18:05:49.068,1,29.04394,22.0,66,UTC+0300,e7FCb+MfnB,4e709140-6fc9-4b5b-94d0-d73a31de6310,com.sec.android.app.shealth,km/h,0,0.0,19,3908592c-24e4-4e7e-8d06-7cc79f71d49a,
,0,2022-06-28 15:46:25.321,41.088226,,NW. 310,Mostly Cloudy,0,1,TWC,2022-06-28 15:46:25.323,2022-06-28 15:46:25.323,1,29.043829,24.0,67,UTC+0300,e7FCb+MfnB,c0938bec-d831-478a-98de-066764256989,com.sec.android.app.shealth,km/h,0,3.0,3,4d90ac1f-225c-4a63-a0b8-736861891550,
,0,2022-07-01 16:59:21.922,41.088066,,N. 0,Fair,0,1,TWC,2022-07-01 16:59:21.924,2022-07-01 16:59:21.924,1,29.04377,24.0,74,UTC+0300,e7FCb+MfnB,a76e5bad-f820-4ec4-8d99-79524b527250,com.sec.android.app.shealth,km/h,0,3.0,1,b7d19e5b-0f5e-42a1-a038-5b22e8cf1a5b,
,0,2022-07-06 15:51:16.652,41.088203,,N. 0,Fair,0,1,TWC,2022-07-06 15:51:16.654,2022-07-06 15:51:16.654,1,29.043842,25.0,67,UTC+0300,e7FCb+MfnB,db47f1a7-43cc-4baf-ab5a-788c54f2c95f,com.sec.android.app.shealth,km/h,0,3.0,1,c84a3a23-0c56-49bf-a08f-e4c394e64667,
,0,2022-07-11 15:07:05.395,41.08825,,N. 350,Fair,0,1,TWC,2022-07-11 15:07:05.397,2022-07-11 15:07:05.397,1,29.043816,23.0,63,UTC+0300,e7FCb+MfnB,1a4e7aaa-30bd-41b7-ac9f-bb12cf494fe3,com.sec.android.app.shealth,km/h,0,3.0,1,8bf3c623-f2da-4ec8-b94f-36484ed69b3f,
,0,2022-07-14 13:16:06.021,40.98104,,NE. 40,Fair,0,1,TWC,2022-07-14 13:16:06.026,2022-07-14 13:16:06.026,1,29.023445,28.0,39,UTC+0300,e7FCb+MfnB,e68b7c4b-bbbb-4383-93be-695f47a8ce26,com.sec.android.app.shealth,km/h,0,29.0,1,3d184179-5bab-486b-b0a2-4ad537bcee69,
,0,2022-07-14 18:33:45.631,41.088856,,ENE. 60,Fair,0,1,TWC,2022-07-14 18:33:45.632,2022-07-14 18:33:45.632,1,29.042274,23.0,65,UTC+0300,e7FCb+MfnB,53e699f2-e242-4a41-bb63-97269f449af1,com.sec.android.app.shealth,km/h,0,3.0,18,4399cd60-6824-4459-9ad3-19752a18a1e5,
,0,2022-07-20 15:40:31.704,41.08824,,NNE. 20,Fair,0,1,TWC,2022-07-20 15:40:31.708,2022-07-20 15:40:31.708,1,29.043785,24.0,62,UTC+0300,e7FCb+MfnB,9cdff02a-b1d1-4ae2-9a43-011cb81d49e9,com.sec.android.app.shealth,km/h,0,3.0,1,67f130b8-4136-456d-be6c-91a4aa5366d5,
,0,2022-08-01 16:34:36.742,41.088116,,ENE. 60,Fair,0,1,TWC,2022-08-01 16:34:36.748,2022-08-01 16:34:36.748,1,29.043821,26.0,47,UTC+0300,e7FCb+MfnB,429aeafc-9b2c-4d8b-b116-a99ba7cfef70,com.sec.android.app.shealth,km/h,0,21.0,1,8ea58f80-5b04-489c-ae37-92808cde4ba7,
,0,2022-08-07 10:13:53.449,40.989105,,ENE. 60,Partly Cloudy,0,1,TWC,2022-08-07 10:13:53.456,2022-08-07 10:13:53.456,1,29.022978,29.0,50,UTC+0300,e7FCb+MfnB,3c25dae9-618e-4e61-a984-6e8d33796c1d,com.sec.android.app.shealth,km/h,0,27.0,2,5c6462f9-5136-4398-b7f5-b8d472ae5918,
,0,2022-08-11 15:15:53.985,41.088512,,NW. 320,Partly Cloudy,0,1,TWC,2022-08-11 15:15:53.990,2022-08-11 15:15:53.990,1,29.043924,24.0,75,UTC+0300,e7FCb+MfnB,2b44880d-2c4c-4e62-8693-ff9fde7e8696,com.sec.android.app.shealth,km/h,0,5.0,2,b8b21d4f-4c2d-436b-988c-db7df5892836,
